title1,PaperId,Doi
10.1177/0256090915620876,2291422613,10.1177/0256090915620876
10.1177/0300060515589394,2104606973,10.1177/0300060515589394
10.1177/0300060516674353,2558141288,10.1177/0300060516674353
10.1177/0300060516686230,2581539642,10.1177/0300060516686230
10.1177/0300060517707901,2740889410,10.1177/0300060517707901
10.1177/1474515117702021,2597792504,10.1177/1474515117702021
10.1177/147470491501300205,2468827297,10.1177/147470491501300205
10.1177/1756283X17722916,2745055858,10.1177/1756283X17722916
10.1177/1759091415569908,2096982495,10.1177/1759091415569908
10.1177/2041669517707972,2611570587,10.1177/2041669517707972
10.1177/2053019616630762,2284130653,10.1177/2053019616630762
10.1177/2158244013497032,2109635134,10.1177/2158244013497032
10.1177/2158244014547031,2129239092,10.1177/2158244014547031
10.1177/2158244015576548,2138142692,10.1177/2158244015576548
10.1177/2158244015591826,2129233796,10.1177/2158244015591826
10.1177/2158244017728322,2752950199,10.1177/2158244017728322
10.1289/ehp.0800376,1977726417,10.1289/ehp.0800376
10.3390/socsci6020060,2622244084,10.3390/socsci6020060
bbk-126,"",""
bbk-356,"",""
10.1093/eurpub/ckq174,2013169170,10.1093/eurpub/ckq174
10.1093/gerona/glu227,1999514035,10.1093/gerona/glu227
10.1093/geront/36.3.342,2096597774,10.1093/geront/36.3.342
10.1177/1470320312467558,2125826979,10.1177/1470320312467558
10.1177/1474704916682903,2738901036,10.1177/1474704916682903
10.1177/2041669515625793,2253271832,10.1177/2041669515625793
10.1177/2041669518781381,2809730017,10.1177/2041669518781381
10.1177/2158244013480152,2160026070,10.1177/2158244013480152
10.1177/2158244013481359,2142124288,10.1177/2158244013481359
10.1177/2158244013490703,2170608262,10.1177/2158244013490703
10.1177/2158244013503831,2104375252,10.1177/2158244013503831
10.1177/2158244014554391,2188303388,10.1177/2158244014554391
10.1177/2158244016657141,2475859995,10.1177/2158244016657141
10.1177/2158244016673132,2549288997,10.1177/2158244016673132
10.1186/1471-2458-5-126,1819034412,10.1186/1471-2458-5-126
10.1186/s40163-016-0059-4,2523766891,10.1186/s40163-016-0059-4
10.1371/journal.pone.0027692,1982188766,10.1371/journal.pone.0027692
10.1371/journal.pone.0041905,2053240141,10.1371/journal.pone.0041905
10.1371/journal.pone.0045709,2170927023,10.1371/journal.pone.0045709
10.1377/hlthaff.17.5.141,2051133950,10.1377/hlthaff.17.5.141
10.1542/peds.2011-1757,2138934312,10.1542/peds.2011-1757
bbk-173,"",""
bbk-187,"",""
bbk-23,"",""
10.1016/S0893-133X(01)00367-0,2112104149,10.1016/S0893-133X(01)00367-0
10.1093/ageing/afr158,2122897533,10.1093/ageing/afr158
10.1093/aje/kwp144,2106479191,10.1093/aje/kwp144
10.1093/gerona/53A.6.M491,1986900472,10.1093/gerona/53A.6.M491
10.1093/geronb/51B.2.S70,2138795022,10.1093/geronb/51B.2.S70
10.1093/geronb/52B.6.S317,2124593320,10.1093/geronb/52B.6.S317
10.1093/geronb/56.5.S285,2157855536,10.1093/geronb/56.5.S285
10.1093/geronb/gbt092,2165614276,10.1093/geronb/gbt092
10.1093/geront/45.3.347,2156165650,10.1093/geront/45.3.347
10.1097/OLQ.0b013e3181644b70,2090990216,10.1097/OLQ.0b013e3181644b70
10.1111/j.1365-2796.2005.01546.x,2088631474,10.1111/j.1365-2796.2005.01546.x
10.1177/0046958016631699,2285812829,10.1177/0046958016631699
10.1177/0046958017713708,2625525167,10.1177/0046958017713708
10.1177/0300060515593242,2526525016,10.1177/0300060515593242
10.1177/0300060516665455,2551746620,10.1177/0300060516665455
10.1177/1468794114557993,2125058686,10.1177/1468794114557993
10.1177/1468794118760705,2785630344,10.1177/1468794118760705
10.1177/1477370816640139,2581397314,10.1177/1477370816640139
10.1177/2041669517710031,2618793079,10.1177/2041669517710031
10.1177/2053168017707355,2612882271,10.1177/2053168017707355
10.1177/2059799117748136,2775569435,10.1177/2059799117748136
10.1177/2158244014552426,2151523993,10.1177/2158244014552426
10.1177/2158244015611935,2175125989,10.1177/2158244015611935
10.1177/2158244016669549,2579097022,10.1177/2158244016669549
10.1177/2158244017715674,2654269331,10.1177/2158244017715674
10.1377/hlthaff.20.1.178,2134049604,10.1377/hlthaff.20.1.178
10.1681/ASN.2007070747,2142394319,10.1681/ASN.2007070747
10.2337/dc06-1083,2073441202,10.2337/dc06-1083
bbk-392,"",""
10.1001/archpedi.157.1.96,2156689707,10.1001/archpedi.157.1.96
10.1002/1097-0142(19840501)53:9<2002::AID-CNCR2820530933>3.0.CO;2-W,2073993866,10.1002/1097-0142(19840501)53:9<2002::AID-CNCR2820530933>3.0.CO;2-W
10.1038/oby.2002.171,2027408071,10.1038/oby.2002.171
10.1042/AN20110015,2063452219,10.1042/AN20110015
10.1093/aje/kwh232,2134606583,10.1093/aje/kwh232
10.1093/geronb/51B.3.S111,2074202553,10.1093/geronb/51B.3.S111
10.1093/geronb/56.5.P292,2129133444,10.1093/geronb/56.5.P292
10.1093/geronb/59.5.S258,2166474455,10.1093/geronb/59.5.S258
10.1093/geronb/gbp048,2163615348,10.1093/geronb/gbp048
10.1097/00001648-199607000-00019,1992555465,10.1097/00001648-199607000-00019
10.1177/0256090916642686,2464127790,10.1177/0256090916642686
10.1177/0300060514559793,2149268421,10.1177/0300060514559793
10.1177/0300060515597934,2281733842,10.1177/0300060515597934
10.1177/0300060517725660,2752256682,10.1177/0300060517725660
10.1177/1098612X18765922,2802655010,10.1177/1098612X18765922
10.1177/147470491201000509,2269294661,10.1177/147470491201000509
10.1177/2041669517717500,2738121020,10.1177/2041669517717500
10.1177/2041669518774806,2803627358,10.1177/2041669518774806
10.1177/2053168014559094,2155205666,10.1177/2053168014559094
10.1177/2053168015580476,2117182220,10.1177/2053168015580476
10.1177/2053168016658919,2493180081,10.1177/2053168016658919
10.1177/2053168017727201,2753852430,10.1177/2053168017727201
10.1177/2053951714536877,2118373411,10.1177/2053951714536877
10.1177/2053951716658061,2513224705,10.1177/2053951716658061
10.1177/2158244013500279,2144414669,10.1177/2158244013500279
10.1177/2158244015587559,2177535227,10.1177/2158244015587559
10.1177/2158244016645638,2344531389,10.1177/2158244016645638
10.1177/2158244016670560,2601997872,10.1177/2158244016670560
10.1177/2158244016673130,2538482946,10.1177/2158244016673130
10.1177/2158244016680230,2558741911,10.1177/2158244016680230
10.1177/2158244017699528,2607051396,10.1177/2158244017699528
10.1177/2158244017707798,2614954998,10.1177/2158244017707798
10.1177/2158244017710289,2621136272,10.1177/2158244017710289
10.1177/2333392815572340,2103876342,10.1177/2333392815572340
10.1186/1471-2458-7-294,1988954880,10.1186/1471-2458-7-294
10.1371/journal.pone.0004426,1967974763,10.1371/journal.pone.0004426
10.1371/journal.pone.0016844,2035662495,10.1371/journal.pone.0016844
10.1371/journal.pone.0059309,2038595819,10.1371/journal.pone.0059309
10.5665/sleep.4968,2189028582,10.5665/sleep.4968
10.1001/archpedi.157.8.821,2061256393,10.1001/archpedi.157.8.821
10.1001/archpediatrics.2012.209,2096889514,10.1001/archpediatrics.2012.209
10.1002/joc.1430,1973374430,10.1002/joc.1430
10.1007/s10802-010-9409-y,2119663823,10.1007/s10802-010-9409-y
10.1093/geronb/56.1.S20,2168279149,10.1093/geronb/56.1.S20
10.1093/pubmed/fdt033,2136129042,10.1093/pubmed/fdt033
10.1097/00001648-199403000-00013,2004835239,10.1097/00001648-199403000-00013
10.1155/2010/167162,2094299356,10.1155/2010/167162
10.1177/1470320314545777,2155056863,10.1177/1470320314545777
10.1177/1470320316653283,2410645025,10.1177/1470320316653283
10.1177/2053168017702989,2606743380,10.1177/2053168017702989
10.1177/2158244014539966,2170296266,10.1177/2158244014539966
10.1177/2158244015575631,2134721704,10.1177/2158244015575631
10.1177/2158244015599809,2193321663,10.1177/2158244015599809
10.1186/1471-2466-11-18,1969191128,10.1186/1471-2466-11-18
10.1371/journal.pone.0175383,2606184753,10.1371/journal.pone.0175383
10.2337/diacare.26.2.314,2044311614,10.2337/diacare.26.2.314
10.4054/DemRes.2009.20.26,2087214932,10.4054/DemRes.2009.20.26
bbk-288,"",""
10.1001/archpsyc.62.6.629,2037577652,10.1001/archpsyc.62.6.629
10.1001/jama.293.20.2487,1995183506,10.1001/jama.293.20.2487
10.1002/acr.20674,2161566654,10.1002/acr.20674
10.1038/jp.2008.59,2044970496,10.1038/jp.2008.59
10.1042/AN20120002,2113360218,10.1042/AN20120002
10.1073/pnas.1101338108,2059701926,10.1073/pnas.1101338108
10.1080/17405629.2015.1050374,1569881721,10.1080/17405629.2015.1050374
10.1177/0300060515595648,2191379493,10.1177/0300060515595648
10.1177/1469540517736557,2761782658,10.1177/1469540517736557
10.1177/1470320313506480,2127420539,10.1177/1470320313506480
10.1177/1474704916685324,2594761719,10.1177/1474704916685324
10.1177/1759313116649968,2473939568,10.1177/1759313116649968
10.1177/2041669518765542,2800617487,10.1177/2041669518765542
10.1177/205979910900400106,179146138,10.1177/205979910900400106
10.1177/2158244015611186,2281042412,10.1177/2158244015611186
10.1377/hlthaff.14.4.265,2096628376,10.1377/hlthaff.14.4.265
10.3389/fpsyg.2015.01078,1943147040,10.3389/fpsyg.2015.01078
10.4236/aasoci.2012.24032,2162235533,10.4236/aasoci.2012.24032
10.1002/ijop.12389,2530589995,10.1002/ijop.12389
10.1038/sj.ijo.0801232,1981487663,10.1038/sj.ijo.0801232
10.1042/AN20120060,2135610324,10.1042/AN20120060
10.1068/i0474,2085060760,10.1068/i0474
10.1093/geront/36.3.350,2162613465,10.1093/geront/36.3.350
10.1111/1745-9133.12269,2587586470,10.1111/1745-9133.12269
10.1177/0300060516688340,2593836742,10.1177/0300060516688340
10.1177/1470320313499199,2141288719,10.1177/1470320313499199
10.1177/147470491401200111,2136423871,10.1177/147470491401200111
10.1177/1534735416680744,2620831678,10.1177/1534735416680744
10.1177/1555343414534242,2119803831,10.1177/1555343414534242
10.1177/2041669517752715,2783780997,10.1177/2041669517752715
10.1177/2053951717693259,2586155197,10.1177/2053951717693259
10.1177/2158244013505292,2131071416,10.1177/2158244013505292
10.1177/2158244014553212,2323132940,10.1177/2158244014553212
10.1177/2158244015611713,2267123759,10.1177/2158244015611713
10.1177/2158244016666127,2512305696,10.1177/2158244016666127
10.1186/1471-2458-6-282,1544674399,10.1186/1471-2458-6-282
bbk-380,"",""
10.1001/archpsyc.58.1.55,2167477924,10.1001/archpsyc.58.1.55
10.1001/jama.282.15.1440,2077290707,10.1001/jama.282.15.1440
10.1093/aje/kwi089,2120748068,10.1093/aje/kwi089
10.1093/aje/kwv107,1837112213,10.1093/aje/kwv107
10.1093/gerona/gln045,2108587500,10.1093/gerona/gln045
10.1093/geronb/53B.4.S228,2123575217,10.1093/geronb/53B.4.S228
10.1093/geronb/gbp046,2158992923,10.1093/geronb/gbp046
10.1093/geront/39.6.648,2145110809,10.1093/geront/39.6.648
10.1177/0020715217735362,2767016192,10.1177/0020715217735362
10.1177/0046958015595960,2212101114,10.1177/0046958015595960
10.1177/0300060516631702,2326186536,10.1177/0300060516631702
10.1177/0300060517707075,2619775926,10.1177/0300060517707075
10.1177/1468794117707805,2618654996,10.1177/1468794117707805
10.1177/1470320317729281,2789136910,10.1177/1470320317729281
10.1177/1747493016676615,2544779539,10.1177/1747493016676615
10.1177/1750698017709869,2625412174,10.1177/1750698017709869
10.1177/1756283X16658223,2486917331,10.1177/1756283X16658223
10.1177/2053951717743530,2765146466,10.1177/2053951717743530
10.1177/2055102915615337,2175942529,10.1177/2055102915615337
10.1177/2059799117720617,2751047375,10.1177/2059799117720617
10.1177/2158244013489690,2129847973,10.1177/2158244013489690
10.1177/2158244014537498,2152360555,10.1177/2158244014537498
10.1177/2158244016659116,2490368834,10.1177/2158244016659116
10.1186/1479-5868-5-9,1980795875,10.1186/1479-5868-5-9
10.1192/bjp.176.4.373,2032285144,10.1192/bjp.176.4.373
10.1377/hlthaff.20.1.184,2059990720,10.1377/hlthaff.20.1.184
10.1377/hlthaff.2010.0765,2168980981,10.1377/hlthaff.2010.0765
10.1542/peds.2013-2155,1997365542,10.1542/peds.2013-2155
10.3122/jabfm.2007.01.060085,2071408289,10.3122/jabfm.2007.01.060085
bbk-224,"",""
10.1001/jama.281.11.1006,2085718948,10.1001/jama.281.11.1006
10.1068/i0442,"",""
10.1068/i0574,2086701937,10.1068/i0574
10.1093/aje/kwf111,2158389551,10.1093/aje/kwf111
10.1093/geronb/55.4.S245,2065370020,10.1093/geronb/55.4.S245
10.1093/geronb/56.2.S100,2077233571,10.1093/geronb/56.2.S100
10.1093/geronb/gbp012,2096212628,10.1093/geronb/gbp012
10.1093/geront/gnt074,2114514988,10.1093/geront/gnt074
10.1093/socpro/spv015,2204744834,10.1093/socpro/spv015
10.1136/ip.6.4.268,2124756856,10.1136/ip.6.4.268
10.1177/0300060516635384,2328172891,10.1177/0300060516635384
10.1177/1464884918770538,2799438001,10.1177/1464884918770538
10.1177/147470490800600107,1504930405,10.1177/147470490800600107
10.1177/1477370812453401,2097958278,10.1177/1477370812453401
10.1177/1534735415596571,1848317053,10.1177/1534735415596571
10.1177/1740774513497293,2103940722,10.1177/1740774513497293
10.1177/2053951715608876,"",""
10.1177/2059799115622754,2333806616,10.1177/2059799115622754
10.1177/2158244014523791,2160250363,10.1177/2158244014523791
10.1177/2158244014537649,2110005400,10.1177/2158244014537649
10.1177/2158244015579726,2263191511,10.1177/2158244015579726
10.1177/2158244015614875,2576413183,10.1177/2158244015614875
10.1177/2158244016671770,2537917930,10.1177/2158244016671770
10.1177/2158244016672907,2548284149,10.1177/2158244016672907
10.1177/2158244017726356,2751901744,10.1177/2158244017726356
10.1371/journal.pone.0118066,2150194421,10.1371/journal.pone.0118066
10.2337/diacare.23.2.187,2146852263,10.2337/diacare.23.2.187
10.3945/ajcn.2009.28175,2086760474,10.3945/ajcn.2009.28175
10.4054/DemRes.2003.S1.7,2059582331,10.4054/DemRes.2003.S1.7
bbk-338,"",""
bbk-391,"",""
10.1001/archpsyc.62.3.321,2028243322,10.1001/archpsyc.62.3.321
10.1002/art.1780120205,1995456133,10.1002/art.1780120205
10.1017/S1368980009005047,1965604345,10.1017/S1368980009005047
10.1038/ajh.2011.177,2002520929,10.1038/ajh.2011.177
10.1038/sj.ijo.0802804,2135808538,10.1038/sj.ijo.0802804
10.1093/aje/155.5.406,2143085792,10.1093/aje/155.5.406
10.1093/geronb/gbn008,2152881606,10.1093/geronb/gbn008
10.1093/geront/38.1.37,2145815447,10.1093/geront/38.1.37
10.1097/01.olq.0000145852.43262.c3,2028993725,10.1097/01.olq.0000145852.43262.c3
10.1177/0046958014557946,2145123356,10.1177/0046958014557946
10.1177/147470491201000201,2193335695,10.1177/147470491201000201
10.1177/147470491301100209,2192548736,10.1177/147470491301100209
10.1177/1740774517711442,2724674289,10.1177/1740774517711442
10.1177/2041669518767171,2799396476,10.1177/2041669518767171
10.1177/2053951717716950,2733042752,10.1177/2053951717716950
10.1177/2158244012446996,2167941775,10.1177/2158244012446996
10.1177/2158244015597725,2143467628,10.1177/2158244015597725
10.1177/2158244017742689,2769819125,10.1177/2158244017742689
10.1371/journal.pone.0007038,2069639428,10.1371/journal.pone.0007038
10.1530/eje.1.01933,2104865572,10.1530/eje.1.01933
10.3201/eid1309.061116,2019639929,10.3201/eid1309.061116
10.4054/DemRes.2003.S1.11,2152527024,10.4054/DemRes.2003.S1.11
10.1038/jes.2012.52,2015535652,10.1038/jes.2012.52
10.1038/sj.ijo.0800554,2076310403,10.1038/sj.ijo.0800554
10.1068/i0388,2108600138,10.1068/i0388
10.1068/i0628,1977008713,10.1068/i0628
10.1093/aje/153.9.912,2042436673,10.1093/aje/153.9.912
10.1093/geronb/gbr086,2141570744,10.1093/geronb/gbr086
10.1093/geront/36.4.454,2098992606,10.1093/geront/36.4.454
10.1093/ofid/ofw194.58,2587649396,10.1093/ofid/ofw194.58
10.1093/oxfordjournals.aje.a009387,2128509884,10.1093/oxfordjournals.aje.a009387
10.1111/1745-9133.12268,2587034635,10.1111/1745-9133.12268
10.1177/0300060517710068,2666044594,10.1177/0300060517710068
10.1177/147470491201000402,2289188392,10.1177/147470491201000402
10.1177/147470491301100414,2109174403,10.1177/147470491301100414
10.1177/1534735416659358,2515466661,10.1177/1534735416659358
10.1177/1756283X16671671,2535743739,10.1177/1756283X16671671
10.1177/2158244013487913,2123121365,10.1177/2158244013487913
10.1177/2158244013506446,2113946035,10.1177/2158244013506446
10.1177/2158244014534830,2144766033,10.1177/2158244014534830
10.1177/2158244016635717,2274249029,10.1177/2158244016635717
10.1177/2158244016638391,2328517150,10.1177/2158244016638391
10.1186/1471-2318-9-49,1991714546,10.1186/1471-2318-9-49
10.1370/afm.1137,2108458970,10.1370/afm.1137
10.1542/peds.2013-1111,2149529627,10.1542/peds.2013-1111
10.3945/ajcn.2009.28427,1974639023,10.3945/ajcn.2009.28427
10.1007/s11113-015-9369-6,785444545,10.1007/s11113-015-9369-6
10.1038/sj.ijo.0801580,2004882568,10.1038/sj.ijo.0801580
10.1038/sj.jhh.1001452,2012908561,10.1038/sj.jhh.1001452
10.1080/00952990.2016.1176176,2421870455,10.1080/00952990.2016.1176176
10.1093/ageing/afn003,2146810586,10.1093/ageing/afn003
10.1161/ATVBAHA.107.153262,1976330800,10.1161/ATVBAHA.107.153262
10.1177/1461444814558910,2099257946,10.1177/1461444814558910
10.1177/1474704916681300,2583241972,10.1177/1474704916681300
10.1177/2158244011430988,2118819646,10.1177/2158244011430988
10.1177/2158244014558043,2202975849,10.1177/2158244014558043
10.1177/2158244015622797,2259135959,10.1177/2158244015622797
10.1186/2193-1801-2-488,2135108113,10.1186/2193-1801-2-488
10.1371%2Fjournal.pone.0153800,"",""
10.1377/hlthaff.15.2.266,2061403470,10.1377/hlthaff.15.2.266
10.1377/hlthaff.25.3.792,2004482085,10.1377/hlthaff.25.3.792
10.1542/peds.2009-0892,2140576047,10.1542/peds.2009-0892
10.1542/peds.2014-1150,2103341937,10.1542/peds.2014-1150
10.1001/archgenpsychiatry.2011.1503,2094778097,10.1001/archgenpsychiatry.2011.1503
10.1001/archinte.160.18.2749,1980829578,10.1001/archinte.160.18.2749
10.1001/jama.282.22.2131,2130766522,10.1001/jama.282.22.2131
10.1002/hep.23220,2021736493,10.1002/hep.23220
10.1038/oby.2008.664,2127147300,10.1038/oby.2008.664
10.1093/geront/39.2.187,2114216827,10.1093/geront/39.2.187
10.1177/0046958014561325,2099870537,10.1177/0046958014561325
10.1177/0046958016651555,2412133574,10.1177/0046958016651555
10.1177/0046958016660411,2484484031,10.1177/0046958016660411
10.1177/0300060514550013,2165439331,10.1177/0300060514550013
10.1177/0300060516687429,2601973694,10.1177/0300060516687429
10.1177/1461444814538798,2116530430,10.1177/1461444814538798
10.1177/1468797617710597,2614418205,10.1177/1468797617710597
10.1177/1476127016632758,2313929078,10.1177/1476127016632758
10.1177/2158244014542086,2146614420,10.1177/2158244014542086
10.1177/2158244015609666,2298627491,10.1177/2158244015609666
10.1177/2158244015621955,2579024646,10.1177/2158244015621955
10.1177/2158244016677747,2553299312,10.1177/2158244016677747
10.1177/2396987318776421,2806865677,10.1177/2396987318776421
10.1186/1472-6955-4-3,1595315042,10.1186/1472-6955-4-3
10.1186/1476-511X-3-29,2122363197,10.1186/1476-511X-3-29
10.1377/hlthaff.19.5.121,2001972887,10.1377/hlthaff.19.5.121
10.1377/hlthaff.2009.0805,2116893392,10.1377/hlthaff.2009.0805
10.1542/peds.106.3.e31,2133149688,10.1542/peds.106.3.e31
10.2337/dc07-1867,2118222192,10.2337/dc07-1867
10.5888/pcd13.160023,2413034319,10.5888/pcd13.160023
10.1007/s11606-010-1322-0,1984007796,10.1007/s11606-010-1322-0
10.1068/c09200,2148012746,10.1068/c09200
10.1068/i0436,2096652090,10.1068/i0436
10.1068/i0445aap,2090405960,10.1068/i0445aap
10.1068/i0554,2108764888,10.1068/i0554
10.1068/i0725jc,2130539474,10.1068/i0725jc
10.1073/pnas.1000690107,2057106363,10.1073/pnas.1000690107
10.1093/aje/kwh297,2118942763,10.1093/aje/kwh297
10.1093/gerona/glp131,2146836399,10.1093/gerona/glp131
10.1093/geronb/56.4.P226,2128043221,10.1093/geronb/56.4.P226
10.1093/ije/30.1.163,2122106754,10.1093/ije/30.1.163
10.1136/ip.2005.011015,2128814754,10.1136/ip.2005.011015
10.1155/2011/503201,1979308290,10.1155/2011/503201
10.1177/0046958015575524,2153218248,10.1177/0046958015575524
10.1177/0300060514548289,2317814436,10.1177/0300060514548289
10.1177/0300060516645038,2394867157,10.1177/0300060516645038
10.1177/0300060517715339,2729669589,10.1177/0300060517715339
10.1177/1470320313478285,2165719229,10.1177/1470320313478285
10.1177/2055102916678106,2553305359,10.1177/2055102916678106
10.1177/2059799116672877,2530731869,10.1177/2059799116672877
10.1177/2158244013508958,2101343088,10.1177/2158244013508958
10.1177/2158244014525416,2253060398,10.1177/2158244014525416
10.1177/2158244015592002,2174697570,10.1177/2158244015592002
10.1371/journal.pone.0009352,2070326272,10.1371/journal.pone.0009352
10.1371/journal.pone.0048834,2129322386,10.1371/journal.pone.0048834
10.1371/journal.pone.0114742,1993604602,10.1371/journal.pone.0114742
10.3945/jn.109.105361,1989448565,10.3945/jn.109.105361
10.1001/jama.296.17.2112,2042987542,10.1001/jama.296.17.2112
10.1017/S0020818303572046,2101940172,10.1017/S0020818303572046
10.1038/sj.jea.7500032,2330591028,10.1038/sj.jea.7500032
10.1068/i0596sas,2033088637,10.1068/i0596sas
10.1086/522866,2157831733,10.1086/522866
10.1093/aje/kwu133,2140426336,10.1093/aje/kwu133
10.1093/geronb/53B.2.P86,2130831858,10.1093/geronb/53B.2.P86
10.1093/geronb/56.4.S237,2150614592,10.1093/geronb/56.4.S237
10.1093/geronb/gbt035,2123393585,10.1093/geronb/gbt035
10.1093/geront/gnq114,2101329746,10.1093/geront/gnq114
10.1093/humrep/dep333,2157764435,10.1093/humrep/dep333
10.1136/ip.8.3.185,2158348063,10.1136/ip.8.3.185
10.1177/1059840518792078,2887138244,10.1177/1059840518792078
10.1177/1468798416645385,2343758974,10.1177/1468798416645385
10.1177/1469605314546071,2126104662,10.1177/1469605314546071
10.1177/1756283X17750355,2784524664,10.1177/1756283X17750355
10.1177/1756284818775060,2803488683,10.1177/1756284818775060
10.1177/1759313117702919,2608782245,10.1177/1759313117702919
10.1177/2053168016630837,2275202574,10.1177/2053168016630837
10.1177/2158244015591825,2232974507,10.1177/2158244015591825
10.1177/2158244017701976,2601990951,10.1177/2158244017701976
10.1377/hlthaff.2011.0920,2060495535,10.1377/hlthaff.2011.0920
10.4236/psych.2013.411117,2082586038,10.4236/psych.2013.411117
bbk-14,"",""
10.1001/archinte.165.19.2252,1991926159,10.1001/archinte.165.19.2252
10.1002/jbmr.2083,1868502833,10.1002/jbmr.2083
10.1038/oby.2009.122,2092287733,10.1038/oby.2009.122
10.1093/geronb/gbv011,2163465157,10.1093/geronb/gbv011
10.1097/00007435-200210000-00008,2060459066,10.1097/00007435-200210000-00008
10.1111/j.1360-0443.2009.02850.x,1849960561,10.1111/j.1360-0443.2009.02850.x
10.1111/j.1553-2712.1999.tb00446.x,2075868779,10.1111/j.1553-2712.1999.tb00446.x
10.1177/0046958017704608,2610568568,10.1177/0046958017704608
10.1177/0300060517707114,2741784890,10.1177/0300060517707114
10.1177/1470320312471228,2105234766,10.1177/1470320312471228
10.1177/1470320316669880,2531019714,10.1177/1470320316669880
10.1177/1470320317734082,2779234876,10.1177/1470320317734082
10.1177/147470490700500405,2285877638,10.1177/147470490700500405
10.1177/147470490900700408,2185803379,10.1177/147470490900700408
10.1177/1556264615591561,2274213147,10.1177/1556264615591561
10.1177/1740774517724165,2745487521,10.1177/1740774517724165
10.1177/1747016115586759,2175356281,10.1177/1747016115586759
10.1177/1749975518764864,2794580534,10.1177/1749975518764864
10.1177/1756283X17718408,2744769092,10.1177/1756283X17718408
10.1177/1759313116645822,2466215068,10.1177/1759313116645822
10.1177/2053168014535909,2161549503,10.1177/2053168014535909
10.1177/2158244014522070,2159452116,10.1177/2158244014522070
10.1177/2158244014556641,2171523636,10.1177/2158244014556641
10.1177/2158244014568463,2172864133,10.1177/2158244014568463
10.1177/2158244015602516,2578225228,10.1177/2158244015602516
10.1177/2158244016651915,2413017528,10.1177/2158244016651915
10.1177/2158244017725554,2751647034,10.1177/2158244017725554
10.1177/2158244017736355,2766459590,10.1177/2158244017736355
10.1183/09031936.00003010,2098543084,10.1183/09031936.00003010
10.2337/dc08-1816,2115444723,10.2337/dc08-1816
10.3109/09546634.2013.852297,1964158557,10.3109/09546634.2013.852297
10.3122/jabfm.2014.01.130045,2105824147,10.3122/jabfm.2014.01.130045
10.1001/archinternmed.2008.560,2170814415,10.1001/archinternmed.2008.560
10.1002/mpr.176,"",""
10.1038/jes.2011.12,1969694041,10.1038/jes.2011.12
10.1038/sj.ijo.0803611,2060504414,10.1038/sj.ijo.0803611
10.1093/geront/47.3.350,2132642576,10.1093/geront/47.3.350
10.1093/jla/2.2.577,2072853127,10.1093/jla/2.2.577
10.1097/00001648-199703000-00012,2049180610,10.1097/00001648-199703000-00012
10.1097/01.ede.0000158198.59544.cf,1987915657,10.1097/01.ede.0000158198.59544.cf
10.1111/j.1360-0443.2003.00545.x,2069647770,10.1111/j.1360-0443.2003.00545.x
10.1177/0046958014544020,2070416942,10.1177/0046958014544020
10.1177/0300060514545799,2103840344,10.1177/0300060514545799
10.1177/1470320314543808,2130458418,10.1177/1470320314543808
10.1177/147470490900700208,2122236312,10.1177/147470490900700208
10.1177/147470491501300209,1761546207,10.1177/147470491501300209
10.1177/1753465816663978,2514674492,10.1177/1753465816663978
10.1177/2041669516668888,2529440413,10.1177/2041669516668888
10.1177/2041669517705447,2620075167,10.1177/2041669517705447
10.1177/2158244013492540,2105434896,10.1177/2158244013492540
10.1177/2158244013518923,2113459940,10.1177/2158244013518923
10.1186/1471-2350-8-7,1868783430,10.1186/1471-2350-8-7
10.5888/pcd11.140329,2089711302,10.5888/pcd11.140329
bbk-333,"",""
10.1001/archpediatrics.2009.21,2133450325,10.1001/archpediatrics.2009.21
10.1001/jama.279.11.875,1969319896,10.1001/jama.279.11.875
10.1007/s10734-010-9349-z,2171375063,10.1007/s10734-010-9349-z
10.1038/oby.2009.451,2008088121,10.1038/oby.2009.451
10.1093/geronb/59.3.S190,2137804961,10.1093/geronb/59.3.S190
10.1136/ip.2010.029215.297,2101627448,10.1136/ip.2010.029215.297
10.1177/0300060514525351,2065148628,10.1177/0300060514525351
10.1177/0300060516686496,2588335293,10.1177/0300060516686496
10.1177/1470320314563560,1993319080,10.1177/1470320314563560
10.1177/1742395312464663,2127180010,10.1177/1742395312464663
10.1177/1748895811432956,2098835106,10.1177/1748895811432956
10.1177/1753465816684424,2591639362,10.1177/1753465816684424
10.1177/2041669517742176,2769989874,10.1177/2041669517742176
10.1177/2053168016661211,2502714609,10.1177/2053168016661211
10.1177/2055102916632669,2304289854,10.1177/2055102916632669
10.1177/2158244013483133,2130829784,10.1177/2158244013483133
10.1177/2158244014521821,2211151797,10.1177/2158244014521821
10.1177/2158244015573371,2131073961,10.1177/2158244015573371
10.1177/2158244016669972,2550555782,10.1177/2158244016669972
10.1186/1471-2407-2-22,1891035990,10.1186/1471-2407-2-22
10.1214/10-AOAS366,2018832365,10.1214/10-AOAS366
10.1377/hlthaff.12.suppl_1.282,2074669141,10.1377/hlthaff.12.suppl_1.282
10.1542/peds.105.6.e83,2139638593,10.1542/peds.105.6.e83
10.1681/ASN.2005121273,2114720788,10.1681/ASN.2005121273
10.3945/ajcn.2008.25926,2167548638,10.3945/ajcn.2008.25926
10.4054/DemRes.2008.18.12,"",""
bbk-159,"",""
10.1007/s11121-014-0517-8,2015700663,10.1007/s11121-014-0517-8
