,publication_id,AuthorId,Doi
5028,1609,2706032025,10.1136/jech.57.6.444
5029,1609,7770129,10.1136/jech.57.6.444
5030,1610,2706032025,10.1136/jech.54.7.517
5031,1610,2100110338,10.1136/jech.54.7.517
5032,1610,2617023295,10.1136/jech.54.7.517
5033,1612,2154263088,10.1289/ehp.0800312
5034,1612,1980689023,10.1289/ehp.0800312
5035,1612,2116377848,10.1289/ehp.0800312
5036,1612,2098015179,10.1289/ehp.0800312
5037,1613,2159016721,10.1001/archopht.124.1.95
5038,1613,2153538698,10.1001/archopht.124.1.95
5039,1613,2050198838,10.1001/archopht.124.1.95
5040,1613,2125615673,10.1001/archopht.124.1.95
5041,1613,2082785566,10.1001/archopht.124.1.95
5042,1614,2421681766,10.1136/ip.8.1.47
5043,1614,2563585050,10.1136/ip.8.1.47
5044,1614,2678482438,10.1136/ip.8.1.47
5045,1615,2150317694,10.4054/DemRes.2008.19.60
5046,1615,2115397832,10.4054/DemRes.2008.19.60
5047,1615,2108352057,10.4054/DemRes.2008.19.60
5048,1615,80433127,10.4054/DemRes.2008.19.60
5049,1616,2892825533,10.1093/aje/kwq064
5050,1616,112058020,10.1093/aje/kwq064
5051,1616,2172216112,10.1093/aje/kwq064
5052,1616,2184007261,10.1093/aje/kwq064
5053,1616,2169579476,10.1093/aje/kwq064
5054,1616,2841680516,10.1093/aje/kwq064
5055,1616,2047775344,10.1093/aje/kwq064
5056,1617,2034281499,10.1038/oby.2010.149
5057,1617,2164857040,10.1038/oby.2010.149
5058,1617,2163187369,10.1038/oby.2010.149
5059,1617,2122517382,10.1038/oby.2010.149
5060,1617,2098040633,10.1038/oby.2010.149
5061,1617,2250460191,10.1038/oby.2010.149
5062,1617,2642103230,10.1038/oby.2010.149
5063,1618,2335066045,10.1038/ajh.2010.120
5064,1618,2581982689,10.1038/ajh.2010.120
5065,1619,2248647971,10.3945/ajcn.2009.28421
5066,1619,2106970762,10.3945/ajcn.2009.28421
5067,1619,2075705140,10.3945/ajcn.2009.28421
5068,1620,2096438161,10.1111/j.1834-7819.2009.01108.x
5069,1620,2075069797,10.1111/j.1834-7819.2009.01108.x
5070,1620,2138594600,10.1111/j.1834-7819.2009.01108.x
5071,1620,2142959268,10.1111/j.1834-7819.2009.01108.x
5072,1622,2197744114,10.1161/HYPERTENSIONAHA.109.129841
5073,1622,2684816823,10.1161/HYPERTENSIONAHA.109.129841
5074,1622,2112425006,10.1161/HYPERTENSIONAHA.109.129841
5075,1622,2053883137,10.1161/HYPERTENSIONAHA.109.129841
5076,1622,673148110,10.1161/HYPERTENSIONAHA.109.129841
5077,1622,2157717718,10.1161/HYPERTENSIONAHA.109.129841
5078,1622,2138925845,10.1161/HYPERTENSIONAHA.109.129841
5079,1622,2781095008,10.1161/HYPERTENSIONAHA.109.129841
5080,1623,2169171322,10.1186/1479-5868-7-45
5081,1623,2606912182,10.1186/1479-5868-7-45
5082,1623,2780020532,10.1186/1479-5868-7-45
5083,1623,208892157,10.1186/1479-5868-7-45
5084,1624,2080918331,10.1007/s10903-009-9262-7
5085,1624,2781082447,10.1007/s10903-009-9262-7
5086,1624,2106965928,10.1007/s10903-009-9262-7
5087,1625,2027625162,10.1093/aje/kwp098
5088,1625,17326749,10.1093/aje/kwp098
5089,1625,2123064721,10.1093/aje/kwp098
5090,1625,310858832,10.1093/aje/kwp098
5091,1625,327071293,10.1093/aje/kwp098
5092,1625,2101489437,10.1093/aje/kwp098
5093,1625,43225772,10.1093/aje/kwp098
5094,1627,2051630707,10.2147/COPD.S5237
5095,1627,2120733669,10.2147/COPD.S5237
5096,1627,720094931,10.2147/COPD.S5237
5097,1627,2734749649,10.2147/COPD.S5237
5098,1627,2055657099,10.2147/COPD.S5237
5099,1628,2158729276,10.1007/s11605-009-0904-9
5100,1628,1966403417,10.1007/s11605-009-0904-9
5101,1628,2123260341,10.1007/s11605-009-0904-9
5102,1628,2308440492,10.1007/s11605-009-0904-9
5103,1630,2166203513,10.3945/jn.109.105361
5104,1630,269933503,10.3945/jn.109.105361
5105,1630,2135582696,10.3945/jn.109.105361
5106,1631,2109887058,10.2337/dc09-0117
5107,1631,2426400053,10.2337/dc09-0117
5108,1631,142165841,10.2337/dc09-0117
5109,1631,2144909258,10.2337/dc09-0117
5110,1632,2138378486,10.1038/oby.2009.129
5111,1632,2077929482,10.1038/oby.2009.129
5112,1632,2095848928,10.1038/oby.2009.129
5113,1632,2162092201,10.1038/oby.2009.129
5114,1633,2487193421,10.1007/s12245-008-0020-8
5115,1633,2485579411,10.1007/s12245-008-0020-8
5116,1633,1976626879,10.1007/s12245-008-0020-8
5117,1633,2360216005,10.1007/s12245-008-0020-8
5118,1633,2495181417,10.1007/s12245-008-0020-8
5119,1634,2420966288,10.3945/ajcn.2008.27151
5120,1634,2144678012,10.3945/ajcn.2008.27151
5121,1634,2142263742,10.3945/ajcn.2008.27151
5122,1634,2640816031,10.3945/ajcn.2008.27151
5123,1634,2239793421,10.3945/ajcn.2008.27151
5124,1634,1975378499,10.3945/ajcn.2008.27151
5125,1634,1986721931,10.3945/ajcn.2008.27151
5126,1634,2160823829,10.3945/ajcn.2008.27151
5127,1635,2123104978,10.1001/archpediatrics.2009.3
5128,1635,4384749,10.1001/archpediatrics.2009.3
5129,1635,2135741827,10.1001/archpediatrics.2009.3
5130,1635,2761881490,10.1001/archpediatrics.2009.3
5131,1635,2018588747,10.1001/archpediatrics.2009.3
5132,1635,2158134417,10.1001/archpediatrics.2009.3
5133,1636,2003881203,10.1001/archpediatrics.2009.6
5134,1636,2465591040,10.1001/archpediatrics.2009.6
5135,1637,1468337932,10.1111/j.1365-2141.2009.07659.x
5136,1637,2079907023,10.1111/j.1365-2141.2009.07659.x
5137,1637,2042396810,10.1111/j.1365-2141.2009.07659.x
5138,1637,2439978979,10.1111/j.1365-2141.2009.07659.x
5139,1637,643789051,10.1111/j.1365-2141.2009.07659.x
5140,1637,2126311393,10.1111/j.1365-2141.2009.07659.x
5141,1637,2251566856,10.1111/j.1365-2141.2009.07659.x
5142,1638,2661128962,10.1289/ehp.11918
5143,1638,2184458436,10.1289/ehp.11918
5144,1638,2041286521,10.1289/ehp.11918
5145,1638,2169682965,10.1289/ehp.11918
5146,1638,2009163167,10.1289/ehp.11918
5147,1638,2748589410,10.1289/ehp.11918
5148,1638,2142580716,10.1289/ehp.11918
5149,1638,2163781019,10.1289/ehp.11918
5150,1639,2005500094,10.1093/eurpub/ckp039
5151,1639,1977738248,10.1093/eurpub/ckp039
5152,1639,2036976838,10.1093/eurpub/ckp039
5153,1639,603908696,10.1093/eurpub/ckp039
5154,1641,1308842034,10.1038/oby.2009.64
5155,1641,2143290285,10.1038/oby.2009.64
5156,1641,2101925164,10.1038/oby.2009.64
5157,1642,2129165080,10.1001/archgenpsychiatry.2009.168
5158,1642,2136291153,10.1001/archgenpsychiatry.2009.168
5159,1642,2126371985,10.1001/archgenpsychiatry.2009.168
5160,1642,1835568332,10.1001/archgenpsychiatry.2009.168
5161,1642,2107693209,10.1001/archgenpsychiatry.2009.168
5162,1642,2230788132,10.1001/archgenpsychiatry.2009.168
5163,1643,1979324517,10.1007/s10964-008-9378-4
5164,1643,2085679997,10.1007/s10964-008-9378-4
5165,1643,247378993,10.1007/s10964-008-9378-4
5166,1643,1333655670,10.1007/s10964-008-9378-4
5167,1644,2066736889,10.1001/archpediatrics.2009.261
5168,1644,2108611409,10.1001/archpediatrics.2009.261
5169,1644,2581485343,10.1001/archpediatrics.2009.261
5170,1644,2121636214,10.1001/archpediatrics.2009.261
5171,1644,2085679997,10.1001/archpediatrics.2009.261
5172,1644,1895703588,10.1001/archpediatrics.2009.261
5173,1644,247378993,10.1001/archpediatrics.2009.261
5174,1644,22111724,10.1001/archpediatrics.2009.261
5175,1644,2104145507,10.1001/archpediatrics.2009.261
5176,1645,1985986293,10.1080/07418820902763079
5177,1645,1804141687,10.1080/07418820902763079
5178,1645,2612345828,10.1080/07418820902763079
5179,1646,2422572936,10.1073/pnas.1000690107
5180,1647,2657352439,10.4162/nrp.2010.4.3.243
5181,1647,2126560366,10.4162/nrp.2010.4.3.243
5182,1647,2716036768,10.4162/nrp.2010.4.3.243
5183,1648,2291461362,10.1093/pubmed/fdp015
5184,1648,2763135067,10.1093/pubmed/fdp015
5185,1648,575697066,10.1093/pubmed/fdp015
5186,1649,2150259959,10.1158/1055-9965.EPI-08-0939
5187,1649,2421767445,10.1158/1055-9965.EPI-08-0939
5188,1649,2298124273,10.1158/1055-9965.EPI-08-0939
5189,1649,305161385,10.1158/1055-9965.EPI-08-0939
5190,1650,1251661215,10.1017/S1368980009005047
5191,1650,2250488423,10.1017/S1368980009005047
5192,1650,2102467463,10.1017/S1368980009005047
5193,1650,2137087368,10.1017/S1368980009005047
5194,1650,2144072095,10.1017/S1368980009005047
5195,1651,292885085,10.1093/humrep/deq152
5196,1651,173739058,10.1093/humrep/deq152
5197,1651,2566227333,10.1093/humrep/deq152
5198,1651,2118399258,10.1093/humrep/deq152
5199,1651,2167978708,10.1093/humrep/deq152
5200,1652,2154839420,10.1093/aje/kwq156
5201,1652,2140867680,10.1093/aje/kwq156
5202,1652,600881521,10.1093/aje/kwq156
5203,1652,2054614992,10.1093/aje/kwq156
5204,1653,2264465270,10.1001/archpedi.160.12.1217
5205,1653,2698109320,10.1001/archpedi.160.12.1217
5206,1653,2116630705,10.1001/archpedi.160.12.1217
5207,1653,2268224575,10.1001/archpedi.160.12.1217
5208,1653,2260558282,10.1001/archpedi.160.12.1217
5209,1653,2215991989,10.1001/archpedi.160.12.1217
5210,1654,2125438116,10.3945/ajcn.2008.26995
5211,1654,2261636234,10.3945/ajcn.2008.26995
5212,1654,1895114906,10.3945/ajcn.2008.26995
5213,1655,1994365015,10.1017/S1368980009004777
5214,1655,2581982689,10.1017/S1368980009004777
5215,1657,2148316436,10.1161/CIRCULATIONAHA.108.816769
5216,1657,2151750185,10.1161/CIRCULATIONAHA.108.816769
5217,1657,2101330723,10.1161/CIRCULATIONAHA.108.816769
5218,1657,2811406723,10.1161/CIRCULATIONAHA.108.816769
5219,1658,2140576050,10.1093/aje/kwn414
5220,1658,2118224880,10.1093/aje/kwn414
5221,1658,1895560993,10.1093/aje/kwn414
5222,1658,2922834742,10.1093/aje/kwn414
5223,1658,2900756504,10.1093/aje/kwn414
5224,1658,140202106,10.1093/aje/kwn414
5225,1658,2317764650,10.1093/aje/kwn414
5226,1658,305161385,10.1093/aje/kwn414
5227,1659,1994365015,10.1093/gerona/gln045
5228,1659,2016354730,10.1093/gerona/gln045
5229,1659,2763003890,10.1093/gerona/gln045
5230,1660,2134739207,10.1038/oby.2008.664
5231,1660,2572330316,10.1038/oby.2008.664
5232,1660,2156824890,10.1038/oby.2008.664
5233,1660,2016168598,10.1038/oby.2008.664
5234,1660,224819805,10.1038/oby.2008.664
5235,1660,2075300928,10.1038/oby.2008.664
5236,1661,2133170561,10.1371/journal.pone.0009352
5237,1661,2562348584,10.1371/journal.pone.0009352
5238,1661,2150224950,10.1371/journal.pone.0009352
5239,1661,2165770849,10.1371/journal.pone.0009352
5240,1661,2190709541,10.1371/journal.pone.0009352
5241,1662,2780874917,10.1371/journal.pone.0009775
5242,1662,2139330692,10.1371/journal.pone.0009775
5243,1662,720924201,10.1371/journal.pone.0009775
5244,1663,2121275857,10.1111/j.1521-0391.2009.00008.x
5245,1663,316373502,10.1111/j.1521-0391.2009.00008.x
5246,1664,2083023864,10.2337/dc08-1699
5247,1664,2262741568,10.2337/dc08-1699
5248,1664,2670643393,10.2337/dc08-1699
5249,1666,47580988,10.1001/archpediatrics.2008.523
5250,1666,2145717779,10.1001/archpediatrics.2008.523
5251,1666,2260407192,10.1001/archpediatrics.2008.523
5252,1667,1998565255,10.1093/gerona/gln016
5253,1667,2144258268,10.1093/gerona/gln016
5254,1667,2006195506,10.1093/gerona/gln016
5255,1667,2314531060,10.1093/gerona/gln016
5256,1668,298009075,10.1136/jech.2009.086926
5257,1668,1983089419,10.1136/jech.2009.086926
5258,1668,1897116578,10.1136/jech.2009.086926
5259,1669,2107535748,10.3390/ijerph7052161
5260,1669,2318991842,10.3390/ijerph7052161
5261,1669,2706188922,10.3390/ijerph7052161
5262,1669,550460696,10.3390/ijerph7052161
5263,1670,1842793135,10.1111/j.1365-2869.2010.00840.x
5264,1670,2274144651,10.1111/j.1365-2869.2010.00840.x
5265,1670,1964609001,10.1111/j.1365-2869.2010.00840.x
5266,1670,1584698246,10.1111/j.1365-2869.2010.00840.x
5267,1670,2792876496,10.1111/j.1365-2869.2010.00840.x
5268,1670,2119239185,10.1111/j.1365-2869.2010.00840.x
5269,1670,2320608657,10.1111/j.1365-2869.2010.00840.x
5270,1671,1433205056,10.1073/pnas.1000261107
5271,1671,2148409872,10.1073/pnas.1000261107
5272,1672,266913640,10.1186/1471-2288-9-7
5273,1672,1452798102,10.1186/1471-2288-9-7
5274,1672,391172792,10.1186/1471-2288-9-7
5275,1673,2584713034,10.1289/ehp.11674
5276,1673,2111271673,10.1289/ehp.11674
5277,1673,1906047616,10.1289/ehp.11674
5278,1674,2131805927,10.1783/147118910791749380
5279,1674,2033675756,10.1783/147118910791749380
5280,1675,2141965952,10.1093/geronb/62.5.P286
5281,1675,2135907507,10.1093/geronb/62.5.P286
5282,1675,2090611669,10.1093/geronb/62.5.P286
5283,1675,2105776370,10.1093/geronb/62.5.P286
5284,1676,2127220412,10.1375/twin.10.2.241
5285,1676,2141965952,10.1375/twin.10.2.241
5286,1676,2135907507,10.1375/twin.10.2.241
5287,1676,2250461607,10.1375/twin.10.2.241
5288,1677,2018953229,10.1093/geronb/60.6.S331
5289,1677,1982104571,10.1093/geronb/60.6.S331
5290,1677,2135907507,10.1093/geronb/60.6.S331
5291,1677,2105804653,10.1093/geronb/60.6.S331
5292,1677,2250461607,10.1093/geronb/60.6.S331
5293,1678,2149160452,10.1093/geronb/58.6.P320
5294,1678,2135907507,10.1093/geronb/58.6.P320
5295,1678,2250461607,10.1093/geronb/58.6.P320
5296,1679,2135907507,10.1093/geronb/56.4.P226
5297,1679,2090611669,10.1093/geronb/56.4.P226
5298,1679,2590931351,10.1093/geronb/56.4.P226
5299,1680,2504283094,10.1093/gerona/54.9.M446
5300,1680,2306322837,10.1093/gerona/54.9.M446
5301,1680,1668223639,10.1093/gerona/54.9.M446
5302,1680,2135907507,10.1093/gerona/54.9.M446
5303,1681,2135907507,10.1093/geronb/55.5.P304
5304,1681,2090611669,10.1093/geronb/55.5.P304
5305,1681,2590931351,10.1093/geronb/55.5.P304
5306,1682,2710205852,10.1155/2010/195729
5307,1682,2306015154,10.1155/2010/195729
5308,1682,2110642646,10.1155/2010/195729
5309,1682,2171285382,10.1155/2010/195729
5310,1683,2109887058,10.1001/jama.2010.1111
5311,1683,2024871212,10.1001/jama.2010.1111
5312,1683,2137557267,10.1001/jama.2010.1111
5313,1683,2167447302,10.1001/jama.2010.1111
5314,1683,35420144,10.1001/jama.2010.1111
5315,1683,2148357322,10.1001/jama.2010.1111
5316,1683,673148110,10.1001/jama.2010.1111
5317,1683,2133969227,10.1001/jama.2010.1111
5318,1683,2009687754,10.1001/jama.2010.1111
5319,1683,2106843518,10.1001/jama.2010.1111
5320,1684,1042638190,10.2337/dc10-0942
5321,1684,2569401855,10.2337/dc10-0942
5322,1685,4384749,10.1186/1479-5868-7-60
5323,1685,1985498542,10.1186/1479-5868-7-60
5324,1685,1984224531,10.1186/1479-5868-7-60
5325,1685,2158134417,10.1186/1479-5868-7-60
5326,1686,341596602,10.1093/geronb/gbq001
5327,1686,2632386182,10.1093/geronb/gbq001
5328,1686,1012099607,10.1093/geronb/gbq001
5329,1687,2135560081,10.2215/CJN.02400310
5330,1687,2303855175,10.2215/CJN.02400310
5331,1687,1353040083,10.2215/CJN.02400310
5332,1687,2085051010,10.2215/CJN.02400310
5333,1687,2375937889,10.2215/CJN.02400310
5334,1687,2001458647,10.2215/CJN.02400310
5335,1687,2155714058,10.2215/CJN.02400310
5336,1687,2001194687,10.2215/CJN.02400310
5337,1687,1961592556,10.2215/CJN.02400310
5338,1687,1998506666,10.2215/CJN.02400310
5339,1687,2035013052,10.2215/CJN.02400310
5340,1687,2528492495,10.2215/CJN.02400310
5341,1687,2102516166,10.2215/CJN.02400310
5342,1687,1987595835,10.2215/CJN.02400310
5343,1687,625719634,10.2215/CJN.02400310
5344,1687,2021412986,10.2215/CJN.02400310
5345,1687,1982359037,10.2215/CJN.02400310
5346,1687,2711610917,10.2215/CJN.02400310
5347,1688,2032451566,10.2337/dc10-0898
5348,1688,2133912880,10.2337/dc10-0898
5349,1688,2144622865,10.2337/dc10-0898
5350,1688,190790489,10.2337/dc10-0898
5351,1688,1579878699,10.2337/dc10-0898
5352,1688,2161006565,10.2337/dc10-0898
5353,1688,1988517380,10.2337/dc10-0898
5354,1688,2097382184,10.2337/dc10-0898
5355,1688,2138347432,10.2337/dc10-0898
5356,1688,203831652,10.2337/dc10-0898
5357,1688,2149992442,10.2337/dc10-0898
5358,1690,2018556194,10.1038/ki.2010.291
5359,1690,2132423974,10.1038/ki.2010.291
5360,1690,2491515188,10.1038/ki.2010.291
5361,1690,2464386337,10.1038/ki.2010.291
5362,1690,2127409640,10.1038/ki.2010.291
5363,1691,2169667018,10.3390/ijerph7072988
5364,1691,2190693292,10.3390/ijerph7072988
5365,1691,2585417900,10.3390/ijerph7072988
5366,1691,2259449105,10.3390/ijerph7072988
5367,1691,2344363335,10.3390/ijerph7072988
5368,1692,181737148,10.3390/ijerph7072800
5369,1692,2675212068,10.3390/ijerph7072800
5370,1692,2055493914,10.3390/ijerph7072800
5371,1693,2139076394,10.1038/oby.2010.176
5372,1693,1331933080,10.1038/oby.2010.176
5373,1693,14365466,10.1038/oby.2010.176
5374,1693,2107099435,10.1038/oby.2010.176
5375,1693,2127267288,10.1038/oby.2010.176
5376,1694,2175981847,10.1155/2010/167162
5377,1694,2120976179,10.1155/2010/167162
5378,1694,2127373982,10.1155/2010/167162
5379,1694,2098595650,10.1155/2010/167162
5380,1694,2148452983,10.1155/2010/167162
5381,1697,2344604733,10.2337/dc08-1816
5382,1697,2111164601,10.2337/dc08-1816
5383,1697,2160504434,10.2337/dc08-1816
5384,1697,2507049311,10.2337/dc08-1816
5385,1698,2145549288,10.1359/jbmr.081242
5386,1698,2080988739,10.1359/jbmr.081242
5387,1698,1793908362,10.1359/jbmr.081242
5388,1698,2242838223,10.1359/jbmr.081242
5389,1698,1997804270,10.1359/jbmr.081242
5390,1698,2023668935,10.1359/jbmr.081242
5391,1698,1971358948,10.1359/jbmr.081242
5392,1698,1842239288,10.1359/jbmr.081242
5393,1699,2035294679,10.3945/jn.108.092726
5394,1699,1855324022,10.3945/jn.108.092726
5395,1700,2119803239,10.1038/ajh.2008.348
5396,1700,2144414935,10.1038/ajh.2008.348
5397,1700,2661904029,10.1038/ajh.2008.348
5398,1700,2153975172,10.1038/ajh.2008.348
5399,1701,2056976344,10.3945/ajcn.2008.25825C
5400,1701,10767262,10.3945/ajcn.2008.25825C
5401,1702,2112425006,10.3945/ajcn.2008.26447
5402,1702,2572330316,10.3945/ajcn.2008.26447
5403,1702,1946883652,10.3945/ajcn.2008.26447
5404,1702,2524770294,10.3945/ajcn.2008.26447
5405,1703,2562717087,10.3945/ajcn.2008.27049
5406,1704,1981157557,10.3945/ajcn.2008.26331
5407,1704,2121180812,10.3945/ajcn.2008.26331
5408,1704,2108551914,10.3945/ajcn.2008.26331
5409,1704,2007530612,10.3945/ajcn.2008.26331
5410,1704,709634170,10.3945/ajcn.2008.26331
5411,1704,2103663979,10.3945/ajcn.2008.26331
5412,1704,1975378499,10.3945/ajcn.2008.26331
5413,1704,2079956951,10.3945/ajcn.2008.26331
5414,1704,2275633615,10.3945/ajcn.2008.26331
5415,1705,2035294679,10.3945/ajcn.2008.26287
5416,1705,1855324022,10.3945/ajcn.2008.26287
5417,1706,2126759519,10.3945/jn.108.097105
5418,1706,2056976344,10.3945/jn.108.097105
5419,1706,10767262,10.3945/jn.108.097105
5420,1706,208892157,10.3945/jn.108.097105
5421,1707,2006315120,10.2215/CJN.03050608
5422,1707,2265644349,10.2215/CJN.03050608
5423,1707,2011091127,10.2215/CJN.03050608
5424,1707,2142439628,10.2215/CJN.03050608
5425,1707,2067622581,10.2215/CJN.03050608
5426,1707,2028015276,10.2215/CJN.03050608
5427,1707,2126144271,10.2215/CJN.03050608
5428,1709,2048790137,10.3122/jabfm.2008.06.080047
5429,1709,1941560885,10.3122/jabfm.2008.06.080047
5430,1709,2076096270,10.3122/jabfm.2008.06.080047
5431,1709,2157663311,10.3122/jabfm.2008.06.080047
5432,1709,2138360090,10.3122/jabfm.2008.06.080047
5433,1710,2591926298,10.1017/S1368980008003844
5434,1710,1888857194,10.1017/S1368980008003844
5435,1710,2104203045,10.1017/S1368980008003844
5436,1710,308118971,10.1017/S1368980008003844
5437,1711,2148316436,10.2337/dc08-1128
5438,1711,2151750185,10.2337/dc08-1128
5439,1711,2101330723,10.2337/dc08-1128
5440,1711,2287785407,10.2337/dc08-1128
5441,1712,255573233,10.1186/1471-2458-8-366
5442,1712,2134387980,10.1186/1471-2458-8-366
5443,1712,286018297,10.1186/1471-2458-8-366
5444,1713,2133651706,10.1289/ehp.11452
5445,1713,2714261465,10.1289/ehp.11452
5446,1713,2798721210,10.1289/ehp.11452
5447,1714,56133213,10.1371/journal.pone.0003431
5448,1714,2433628961,10.1371/journal.pone.0003431
5449,1714,2105066742,10.1371/journal.pone.0003431
5450,1714,2111373440,10.1371/journal.pone.0003431
5451,1714,2002336307,10.1371/journal.pone.0003431
5452,1714,2558561225,10.1371/journal.pone.0003431
5453,1714,2021507927,10.1371/journal.pone.0003431
5454,1715,187288246,10.3201/eid0909.020608
5455,1715,1981144885,10.3201/eid0909.020608
5456,1715,668977080,10.3201/eid0909.020608
5457,1715,2134171547,10.3201/eid0909.020608
5458,1715,2105657221,10.3201/eid0909.020608
5459,1715,2251531607,10.3201/eid0909.020608
5460,1716,2117298502,10.1097/OLQ.0b013e31815c1edb
5461,1716,2602416936,10.1097/OLQ.0b013e31815c1edb
5462,1716,2159467073,10.1097/OLQ.0b013e31815c1edb
5463,1716,2574340298,10.1097/OLQ.0b013e31815c1edb
5464,1716,2438777089,10.1097/OLQ.0b013e31815c1edb
5465,1717,2151719868,10.1038/oby.2008.429
5466,1717,2127682739,10.1038/oby.2008.429
5467,1717,2111164601,10.1038/oby.2008.429
5468,1717,2130833494,10.1038/oby.2008.429
5469,1717,2169694171,10.1038/oby.2008.429
5470,1718,2137557267,10.1097/AOG.0b013e31818638b5
5471,1718,1189455603,10.1097/AOG.0b013e31818638b5
5472,1718,2150039866,10.1097/AOG.0b013e31818638b5
5473,1720,180283631,10.2215/CJN.00840208
5474,1720,2338605712,10.2215/CJN.00840208
5475,1720,2127124940,10.2215/CJN.00840208
5476,1720,2262741568,10.2215/CJN.00840208
5477,1720,2037981356,10.2215/CJN.00840208
5478,1720,2166218209,10.2215/CJN.00840208
5479,1720,2212624663,10.2215/CJN.00840208
5480,1721,1222475955,10.1002/cncr.23806
5481,1721,2920247436,10.1002/cncr.23806
5482,1721,2761519054,10.1002/cncr.23806
5483,1722,2158626966,10.1158/1055-9965.EPI-08-0059
5484,1722,15443682,10.1158/1055-9965.EPI-08-0059
5485,1722,2120694439,10.1158/1055-9965.EPI-08-0059
5486,1722,1497341665,10.1158/1055-9965.EPI-08-0059
5487,1722,1982684899,10.1158/1055-9965.EPI-08-0059
5488,1723,2469854679,10.1080/07418820903130823
5489,1723,2017397490,10.1080/07418820903130823
5490,1724,2145755564,10.1186/1478-4491-4-17
5491,1724,2473819843,10.1186/1478-4491-4-17
5492,1724,2636227816,10.1186/1478-4491-4-17
5493,1724,2152840636,10.1186/1478-4491-4-17
5494,1724,2931166540,10.1186/1478-4491-4-17
5495,1725,2061931217,10.1186/1477-7517-2-1
5496,1725,1994544935,10.1186/1477-7517-2-1
5497,1725,2096897289,10.1186/1477-7517-2-1
5498,1725,2169383847,10.1186/1477-7517-2-1
5499,1725,2304405683,10.1186/1477-7517-2-1
5500,1726,2109887058,10.2337/dc08-0572
5501,1726,2137557267,10.2337/dc08-0572
5502,1726,2156190859,10.2337/dc08-0572
5503,1726,1189455603,10.2337/dc08-0572
5504,1726,673148110,10.2337/dc08-0572
5505,1726,2167024411,10.2337/dc08-0572
5506,1727,2701368675,10.1038/oby.2008.394
5507,1727,1920538992,10.1038/oby.2008.394
5508,1727,2157556747,10.1038/oby.2008.394
5509,1727,2042305545,10.1038/oby.2008.394
5510,1728,2921960587,10.1001/jama.300.7.814
5511,1728,2003656212,10.1001/jama.300.7.814
5512,1728,140202106,10.1001/jama.300.7.814
5513,1728,2250788657,10.1001/jama.300.7.814
5514,1729,2145755564,10.3122/jabfm.2010.03.090089
5515,1729,2150952055,10.3122/jabfm.2010.03.090089
5516,1729,2133782900,10.3122/jabfm.2010.03.090089
5517,1729,1174851383,10.3122/jabfm.2010.03.090089
5518,1730,2626228940,10.1289/ehp.11082
5519,1730,2168946641,10.1289/ehp.11082
5520,1730,2207447783,10.1289/ehp.11082
5521,1730,2295240995,10.1289/ehp.11082
5522,1731,2303821198,10.1001/archopht.126.8.1111
5523,1731,35420144,10.1001/archopht.126.8.1111
5524,1731,592079124,10.1001/archopht.126.8.1111
5525,1731,2274110503,10.1001/archopht.126.8.1111
5526,1731,2124143407,10.1001/archopht.126.8.1111
5527,1733,2036287500,10.1093/epirev/mxn011
5528,1733,2332389676,10.1093/epirev/mxn011
5529,1733,2524123920,10.1093/epirev/mxn011
5530,1733,2104132977,10.1093/epirev/mxn011
5531,1733,2080565782,10.1093/epirev/mxn011
5532,1733,2059297168,10.1093/epirev/mxn011
5533,1734,1072509244,10.1001/archinte.168.14.1522
5534,1734,1479285031,10.1001/archinte.168.14.1522
5535,1734,2424673704,10.1001/archinte.168.14.1522
5536,1735,2588203826,10.1093/geront/47.6.820
5537,1735,2643636421,10.1093/geront/47.6.820
5538,1735,2509950400,10.1093/geront/47.6.820
5539,1735,2694064765,10.1093/geront/47.6.820
5540,1735,2725287571,10.1093/geront/47.6.820
5541,1736,2584163929,10.1093/geront/48.Supplement_1.5
5542,1736,2583845502,10.1093/geront/48.Supplement_1.5
5543,1737,2150890996,10.1093/geront/48.Supplement_1.17
5544,1737,2712319954,10.1093/geront/48.Supplement_1.17
5545,1737,2643636421,10.1093/geront/48.Supplement_1.17
5546,1737,2509950400,10.1093/geront/48.Supplement_1.17
5547,1737,2463485519,10.1093/geront/48.Supplement_1.17
5548,1737,2694064765,10.1093/geront/48.Supplement_1.17
5549,1737,2650168023,10.1093/geront/48.Supplement_1.17
5550,1738,2292973708,10.1093/geront/48.Supplement_1.60
5551,1738,2758751542,10.1093/geront/48.Supplement_1.60
5552,1738,2170697067,10.1093/geront/48.Supplement_1.60
5553,1738,2229830586,10.1093/geront/48.Supplement_1.60
5554,1739,2150890996,10.1093/geront/48.Supplement_1.26
5555,1739,2643636421,10.1093/geront/48.Supplement_1.26
5556,1739,2509950400,10.1093/geront/48.Supplement_1.26
5557,1739,2101559903,10.1093/geront/48.Supplement_1.26
5558,1739,2650168023,10.1093/geront/48.Supplement_1.26
5559,1740,2051071374,10.1007/s10508-010-9692-2
5560,1740,2695607854,10.1007/s10508-010-9692-2
5561,1740,2123460534,10.1007/s10508-010-9692-2
5562,1741,2529066303,10.1186/1477-7525-2-33
5563,1741,2690928403,10.1186/1477-7525-2-33
5564,1741,2169876364,10.1186/1477-7525-2-33
5565,1742,2077500936,10.1002/cncr.11085
5566,1742,2464686793,10.1002/cncr.11085
5567,1742,2268145594,10.1002/cncr.11085
5568,1743,2111512729,10.1093/intqhc/mzi080
