,publication_id,AuthorId,Doi
6167,8365,2539450624,10.1177/1471301212450538
6168,8365,83578723,10.1177/1471301212450538
6169,8365,2195559847,10.1177/1471301212450538
6170,8366,2346331380,10.1177/2053951718756683
6171,8366,2686152524,10.1177/2053951718756683
6172,8366,2106981529,10.1177/2053951718756683
6173,8367,2158146201,10.1177/2158244014522072
6174,8368,2572075943,10.1177/1470320312471229
6175,8368,2093943464,10.1177/1470320312471229
6176,8368,2659959654,10.1177/1470320312471229
6177,8368,2138369255,10.1177/1470320312471229
6178,8368,2655912159,10.1177/1470320312471229
6179,8368,2656781248,10.1177/1470320312471229
6180,8368,2095056582,10.1177/1470320312471229
6181,8368,2126010830,10.1177/1470320312471229
6182,8368,2099287321,10.1177/1470320312471229
6183,8369,2617938346,10.1177/0300060517698618
6184,8369,2143692144,10.1177/0300060517698618
6185,8369,2603860710,10.1177/0300060517698618
6186,8369,2676150863,10.1177/0300060517698618
6187,8370,2107352011,10.1177/2059799117703120
6188,8370,2095715478,10.1177/2059799117703120
6189,8370,2183727535,10.1177/2059799117703120
6190,8370,2195752369,10.1177/2059799117703120
6191,8371,2492284650,10.1177/0300060515583076
6192,8371,2178775295,10.1177/0300060515583076
6193,8371,2594158802,10.1177/0300060515583076
6194,8371,2713029172,10.1177/0300060515583076
6195,8371,2111372497,10.1177/0300060515583076
6196,8371,2667965713,10.1177/0300060515583076
6197,8371,2475666209,10.1177/0300060515583076
6198,8372,1988628720,10.1080/15401420490426990
6199,8372,2165691785,10.1080/15401420490426990
6200,8373,1892644327,10.1177/1756283X17726018
6201,8373,2306960159,10.1177/1756283X17726018
6202,8373,2140909276,10.1177/1756283X17726018
6203,8373,1849703304,10.1177/1756283X17726018
6204,8373,2132493025,10.1177/1756283X17726018
6205,8373,2051042860,10.1177/1756283X17726018
6206,8373,1976258177,10.1177/1756283X17726018
6207,8373,2139451133,10.1177/1756283X17726018
6208,8373,2698430265,10.1177/1756283X17726018
6209,8374,2105836365,10.1177/2158244014562389
6210,8374,2163647480,10.1177/2158244014562389
6211,8375,2277055385,10.1177/2158244014521636
6212,8376,2157723501,10.1177/1471301217719789
6213,8377,2665865459,10.1177/2053168017753862
6214,8378,2201073992,10.1177/147470491100900306
6215,8378,2478320999,10.1177/147470491100900306
6216,8378,2555007933,10.1177/147470491100900306
6217,8378,2947963308,10.1177/147470491100900306
6218,8378,2553858121,10.1177/147470491100900306
6219,8378,2199060721,10.1177/147470491100900306
6220,8379,2041827404,10.1177/2158244014525414
6221,8380,2047334591,10.1177/2158244013497728
6222,8380,2030017048,10.1177/2158244013497728
6223,8381,2589515890,10.1177/0300060515597931
6224,8381,2550147020,10.1177/0300060515597931
6225,8381,2644031655,10.1177/0300060515597931
6226,8381,2639835318,10.1177/0300060515597931
6227,8381,2549197327,10.1177/0300060515597931
6228,8382,2109762946,10.1177/2158244016651911
6229,8382,2394938353,10.1177/2158244016651911
6230,8383,263213002,10.1177/2158244017704023
6231,8383,1233621989,10.1177/2158244017704023
6232,8383,2948758323,10.1177/2158244017704023
6233,8384,2047060905,10.1177/147470491201000301
6234,8384,2241510169,10.1177/147470491201000301
6235,8384,2429949393,10.1177/147470491201000301
6236,8384,1580221222,10.1177/147470491201000301
6237,8384,2095933284,10.1177/147470491201000301
6238,8384,2552367478,10.1177/147470491201000301
6239,8384,2549646754,10.1177/147470491201000301
6240,8384,2554655090,10.1177/147470491201000301
6241,8384,1969041763,10.1177/147470491201000301
6242,8385,1989116687,10.1177/0301006615599139
6243,8385,2089805658,10.1177/0301006615599139
6244,8385,2110137079,10.1177/0301006615599139
6245,8385,2175913109,10.1177/0301006615599139
6246,8385,2011795618,10.1177/0301006615599139
6247,8385,2166329935,10.1177/0301006615599139
6248,8385,1849175829,10.1177/0301006615599139
6249,8386,1902105409,10.1177/2158244017727038
6250,8386,2751776196,10.1177/2158244017727038
6251,8386,2802458526,10.1177/2158244017727038
6252,8386,2735386279,10.1177/2158244017727038
6253,8387,2440303523,10.1068/i0578
6254,8387,2137289042,10.1068/i0578
6255,8387,2096556772,10.1068/i0578
6256,8388,2716689549,10.1177/0300060515621443
6257,8388,2647029522,10.1177/0300060515621443
6258,8388,2395412007,10.1177/0300060515621443
6259,8388,2707245349,10.1177/0300060515621443
6260,8388,2697828047,10.1177/0300060515621443
6261,8389,2302269334,10.1177/2158244012458510
6262,8390,2100422953,10.1177/2158244013514059
6263,8391,2004933548,10.1177/0300060517718732
6264,8391,1974616103,10.1177/0300060517718732
6265,8391,334652173,10.1177/0300060517718732
6266,8391,2741793230,10.1177/0300060517718732
6267,8391,2137826998,10.1177/0300060517718732
6268,8391,1983801239,10.1177/0300060517718732
6269,8392,2806192816,10.1177/1478210318774946
6270,8393,2917676183,10.1177/1947603518754629
6271,8393,2058191153,10.1177/1947603518754629
6272,8393,1991331878,10.1177/1947603518754629
6273,8393,2615160822,10.1177/1947603518754629
6274,8393,2626950557,10.1177/1947603518754629
6275,8393,2141981965,10.1177/1947603518754629
6276,8394,2113130936,10.1177/2158244014524210
6277,8394,34545336,10.1177/2158244014524210
6278,8395,2026238495,10.1177/1477370816684150
6279,8395,2038712691,10.1177/1477370816684150
6280,8395,2609846374,10.1177/1477370816684150
6281,8395,744851390,10.1177/1477370816684150
6282,8396,2210732142,10.1177/2158244016675199
6283,8397,2185191934,10.1177/2158244012438561
6284,8397,2527390516,10.1177/2158244012438561
6285,8397,2659741098,10.1177/2158244012438561
6286,8398,2804896100,10.1177/2041669518777513
6287,8398,2801480182,10.1177/2041669518777513
6288,8398,2804373221,10.1177/2041669518777513
6289,8398,240567230,10.1177/2041669518777513
6290,8398,2804156066,10.1177/2041669518777513
6291,8399,2014583393,10.1177/2053951718766624
6292,8399,2022937195,10.1177/2053951718766624
6293,8399,2626410631,10.1177/2053951718766624
6294,8399,2108510301,10.1177/2053951718766624
6295,8399,2132265252,10.1177/2053951718766624
6296,8399,2144908262,10.1177/2053951718766624
6297,8399,2231130084,10.1177/2053951718766624
6298,8400,2737809177,10.1177/1464884917716699
6299,8400,2137277906,10.1177/1464884917716699
6300,8401,2688367815,10.1177/0300060517694491
6301,8401,2301110303,10.1177/0300060517694491
6302,8401,2465697850,10.1177/0300060517694491
6303,8401,2596172667,10.1177/0300060517694491
6304,8401,2652898355,10.1177/0300060517694491
6305,8402,2753408289,10.1177/0300060517726441
6306,8402,2162664044,10.1177/0300060517726441
6307,8402,2481543503,10.1177/0300060517726441
6308,8402,2069096677,10.1177/0300060517726441
6309,8402,2719110441,10.1177/0300060517726441
6310,8402,2752852037,10.1177/0300060517726441
6311,8403,2006579889,10.1177/0300060515593235
6312,8403,2469268533,10.1177/0300060515593235
6313,8403,2060313856,10.1177/0300060515593235
6314,8403,1512564391,10.1177/0300060515593235
6315,8403,2461946704,10.1177/0300060515593235
6316,8403,2211400662,10.1177/0300060515593235
6317,8403,1988087640,10.1177/0300060515593235
6318,8403,2586104200,10.1177/0300060515593235
6319,8403,2008327834,10.1177/0300060515593235
6320,8404,2018246788,10.1177/2055102916634365
6321,8404,2098461878,10.1177/2055102916634365
6322,8404,1483845083,10.1177/2055102916634365
6323,8404,2919434316,10.1177/2055102916634365
6324,8404,2086733912,10.1177/2055102916634365
6325,8405,2271973433,10.1177/2158244014538270
6326,8405,2572480197,10.1177/2158244014538270
6327,8405,2100021642,10.1177/2158244014538270
6328,8405,2115699130,10.1177/2158244014538270
6329,8406,2224266283,10.1177/2158244015612523
6330,8406,1856620162,10.1177/2158244015612523
6331,8407,2268969088,10.1177/2053168015622474
6332,8408,2123053986,10.1177/1471301216648670
6333,8408,2711925756,10.1177/1471301216648670
6334,8408,2095960288,10.1177/1471301216648670
6335,8408,2108457965,10.1177/1471301216648670
6336,8408,2279755789,10.1177/1471301216648670
6337,8408,2311228716,10.1177/1471301216648670
6338,8408,2575619498,10.1177/1471301216648670
6339,8408,89210159,10.1177/1471301216648670
6340,8409,2620740971,10.1177/1558689818770061
6341,8409,2115822366,10.1177/1558689818770061
6342,8410,2557426530,10.1177/2158244016679212
6343,8410,96511667,10.1177/2158244016679212
6344,8411,2337789106,10.1177/2158244015584616
6345,8411,2341413070,10.1177/2158244015584616
6346,8411,2233511647,10.1177/2158244015584616
6347,8412,2003104996,10.1177/2158244016630591
6348,8412,2038232653,10.1177/2158244016630591
6349,8412,2736585317,10.1177/2158244016630591
6350,8412,2941017427,10.1177/2158244016630591
6351,8413,729634348,10.1177/0300060517708919
6352,8413,2681671637,10.1177/0300060517708919
6353,8413,1684856085,10.1177/0300060517708919
6354,8413,2175990501,10.1177/0300060517708919
6355,8413,2302634117,10.1177/0300060517708919
6356,8413,2426131467,10.1177/0300060517708919
6357,8413,80220055,10.1177/0300060517708919
6358,8413,2889695404,10.1177/0300060517708919
6359,8413,2328792393,10.1177/0300060517708919
6360,8413,2089799700,10.1177/0300060517708919
6361,8414,2641010464,10.1177/2158244016667312
6362,8415,2115688305,10.1177/2158244017697152
6363,8415,2491836924,10.1177/2158244017697152
6364,8415,1540300484,10.1177/2158244017697152
6365,8416,2155916341,10.1177/147470491401200207
6366,8417,2096581067,10.1177/0046958017731963
6367,8417,2123205173,10.1177/0046958017731963
6368,8417,2102621680,10.1177/0046958017731963
6369,8418,2628605343,10.1177/2158244015581017
6370,8419,2787329497,10.1177/2158244017701799
6371,8419,164640091,10.1177/2158244017701799
6372,8420,2698797465,10.1177/2158244012451584
6373,8420,2059891690,10.1177/2158244012451584
6374,8420,2141610703,10.1177/2158244012451584
6375,8421,2148113525,10.1177/1740774516679665
6376,8421,605007772,10.1177/1740774516679665
6377,8421,2174966732,10.1177/1740774516679665
6378,8421,2117486492,10.1177/1740774516679665
6379,8421,1978332414,10.1177/1740774516679665
6380,8421,2571564281,10.1177/1740774516679665
6381,8422,2304554324,10.1177/147470490700500414
6382,8423,2041908381,10.1177/2053168014536533
6383,8424,2102566855,10.1177/205979910900400204
6384,8425,811347484,10.1177/2158244017716216
6385,8425,2023758196,10.1177/2158244017716216
6386,8425,2242287122,10.1177/2158244017716216
6387,8425,2403065612,10.1177/2158244017716216
6388,8426,2111820581,10.1177/0973408216661442
6389,8426,2762594873,10.1177/0973408216661442
6390,8426,2233511647,10.1177/0973408216661442
6391,8426,2230645496,10.1177/0973408216661442
6392,8427,2307289986,10.1177/1756283X16668309
6393,8427,2117957670,10.1177/1756283X16668309
6394,8427,2719699647,10.1177/1756283X16668309
6395,8427,2533257038,10.1177/1756283X16668309
6396,8427,2436742310,10.1177/1756283X16668309
6397,8427,2099942070,10.1177/1756283X16668309
6398,8427,2165308420,10.1177/1756283X16668309
6399,8428,2126586289,10.1177/1948550616673877
6400,8428,2161624239,10.1177/1948550616673877
6401,8428,2315410543,10.1177/1948550616673877
6402,8428,2161185165,10.1177/1948550616673877
6403,8429,2145257355,10.1177/2053951717751551
6404,8430,2161104299,10.1177/2158244016633730
6405,8430,2143001549,10.1177/2158244016633730
6406,8430,2274986398,10.1177/2158244016633730
6407,8431,2736589318,10.1177/2158244017733515
6408,8431,2490225807,10.1177/2158244017733515
6409,8431,2275294627,10.1177/2158244017733515
6410,8432,615932905,10.1177/2055102916634363
6411,8432,178909226,10.1177/2055102916634363
6412,8433,2633437765,10.1080/15401420490900254
6413,8434,2633443904,10.1177/0300060516676724
6414,8434,2606561160,10.1177/0300060516676724
6415,8434,2713405258,10.1177/0300060516676724
6416,8434,2618968280,10.1177/0300060516676724
6417,8434,2658353596,10.1177/0300060516676724
6418,8434,2632850265,10.1177/0300060516676724
6419,8434,2601636100,10.1177/0300060516676724
6420,8434,2357960652,10.1177/0300060516676724
6421,8434,2354587663,10.1177/0300060516676724
6422,8435,2637619730,10.1177/0300060514568733
6423,8435,2499873410,10.1177/0300060514568733
6424,8435,2699433599,10.1177/0300060514568733
6425,8435,2491499525,10.1177/0300060514568733
6426,8435,2503532310,10.1177/0300060514568733
6427,8435,2669085470,10.1177/0300060514568733
6428,8435,2667150784,10.1177/0300060514568733
6429,8436,2146925607,10.1177/2050157917730587
6430,8436,1787237746,10.1177/2050157917730587
6431,8437,2100227234,10.1177/2043820616655018
6432,8438,2940285144,10.1177/1558689815588643
6433,8438,2585150489,10.1177/1558689815588643
6434,8438,197956613,10.1177/1558689815588643
6435,8438,2191922010,10.1177/1558689815588643
6436,8438,2549770999,10.1177/1558689815588643
6437,8438,2421079266,10.1177/1558689815588643
6438,8438,2157632689,10.1177/1558689815588643
6439,8438,2124147377,10.1177/1558689815588643
6440,8439,2097126694,10.1177/2158244016678290
6441,8439,2158033826,10.1177/2158244016678290
6442,8440,2120917472,10.1177/2158244012444615
6443,8440,2145399244,10.1177/2158244012444615
6444,8441,2443351296,10.1177/2158244014550611
6445,8441,2281442892,10.1177/2158244014550611
6446,8441,2429858419,10.1177/2158244014550611
6447,8442,2687215523,10.1177/147470490900700305
6448,8443,2122996419,10.1177/2158244013516155
6449,8443,2126737335,10.1177/2158244013516155
6450,8444,2162729176,10.1177/2053168016688122
6451,8445,302286440,10.1177/0300060514539280
6452,8445,2522821710,10.1177/0300060514539280
6453,8445,2688141127,10.1177/0300060514539280
6454,8445,276411703,10.1177/0300060514539280
6455,8445,1850923990,10.1177/0300060514539280
6456,8445,2053824487,10.1177/0300060514539280
6457,8446,2722964855,10.1177/1470320315594315
6458,8446,2157515279,10.1177/1470320315594315
6459,8446,2677932052,10.1177/1470320315594315
6460,8446,2138570463,10.1177/1470320315594315
6461,8446,2308248268,10.1177/1470320315594315
6462,8446,2688087928,10.1177/1470320315594315
6463,8446,2677136587,10.1177/1470320315594315
6464,8446,2659562903,10.1177/1470320315594315
6465,8446,2308473155,10.1177/1470320315594315
6466,8446,2604909607,10.1177/1470320315594315
6467,8447,2105584491,10.1177/147470490400200105
6468,8447,2108862956,10.1177/147470490400200105
6469,8448,2519530177,10.1177/0300060514557711
6470,8448,2057312156,10.1177/0300060514557711
6471,8448,1965334929,10.1177/0300060514557711
6472,8448,2129149939,10.1177/0300060514557711
6473,8448,2180809757,10.1177/0300060514557711
6474,8448,2103787275,10.1177/0300060514557711
6475,8448,2086934851,10.1177/0300060514557711
6476,8448,102501639,10.1177/0300060514557711
6477,8449,2498094888,10.1177/0300060514562055
6478,8449,2633498054,10.1177/0300060514562055
6479,8449,2638916922,10.1177/0300060514562055
6480,8449,2329683631,10.1177/0300060514562055
6481,8449,2130914281,10.1177/0300060514562055
6482,8450,2624837877,10.1177/2053168017712885
6483,8450,2626650042,10.1177/2053168017712885
6484,8450,2626494561,10.1177/2053168017712885
6485,8450,2521528589,10.1177/2053168017712885
6486,8451,2401584926,10.1177/2053168017751250
6487,8451,2794100824,10.1177/2053168017751250
6488,8451,2103172276,10.1177/2053168017751250
6489,8451,2000506679,10.1177/2053168017751250
6490,8452,2749002112,10.1177/0300060517722695
6491,8452,2727384810,10.1177/0300060517722695
6492,8452,2745602641,10.1177/0300060517722695
6493,8452,2749356368,10.1177/0300060517722695
6494,8452,2745741456,10.1177/0300060517722695
6495,8453,2140946825,10.1177/1948550617709827
6496,8453,2605001864,10.1177/1948550617709827
6497,8453,2151956684,10.1177/1948550617709827
6498,8453,139872033,10.1177/1948550617709827
6499,8454,1928671988,10.1177/2158244016649011
6500,8454,2168625121,10.1177/2158244016649011
6501,8454,112227603,10.1177/2158244016649011
6502,8455,2127835136,10.1177/147470491201000406
6503,8456,2506154363,10.1177/2158244017730857
6504,8457,2941178785,10.1177/147470491501300108
6505,8457,1987469961,10.1177/147470491501300108
6506,8457,2779865311,10.1177/147470491501300108
6507,8458,2174398628,10.1177/2158244011408441
6508,8459,2788731483,10.1177/0300060517708923
6509,8459,2533977071,10.1177/0300060517708923
6510,8459,2557101517,10.1177/0300060517708923
6511,8459,2443317001,10.1177/0300060517708923
6512,8459,2688881517,10.1177/0300060517708923
6513,8460,1819601601,10.1177/2158244016662691
6514,8460,2337067149,10.1177/2158244016662691
6515,8461,2014707872,10.1177/1746197917734542
6516,8461,2693650220,10.1177/1746197917734542
6517,8461,2203030262,10.1177/1746197917734542
6518,8462,2018662618,10.1177/1757177411428095
6519,8462,2683635883,10.1177/1757177411428095
6520,8462,2116236583,10.1177/1757177411428095
6521,8462,2559295148,10.1177/1757177411428095
6522,8462,2619668754,10.1177/1757177411428095
6523,8462,2512065484,10.1177/1757177411428095
6524,8463,1940910432,10.1177/2158244015623593
6525,8463,2252987561,10.1177/2158244015623593
6526,8464,2112896476,10.1177/2158244015621957
6527,8465,2306363786,10.1177/2158244016680686
6528,8466,2019930001,10.1177/2041669515615735
6529,8466,1886043249,10.1177/2041669515615735
6530,8467,2467388715,10.1177/2158244017727040
6531,8467,2562516675,10.1177/2158244017727040
6532,8467,2566501965,10.1177/2158244017727040
6533,8468,2160126574,10.1068/i0418
6534,8468,1923036816,10.1068/i0418
6535,8469,2239601623,10.1177/2158244015612517
6536,8469,2238206044,10.1177/2158244015612517
6537,8469,2239559904,10.1177/2158244015612517
6538,8469,2709605871,10.1177/2158244015612517
6539,8470,2119884709,10.1177/2053951717720950
6540,8470,2737293412,10.1177/2053951717720950
6541,8470,2065989772,10.1177/2053951717720950
6542,8470,2101865476,10.1177/2053951717720950
6543,8470,2057804447,10.1177/2053951717720950
6544,8471,2296829694,10.1068/c1158j
6545,8472,2472002716,10.1177/2158244016658336
6546,8472,2237816709,10.1177/2158244016658336
6547,8472,2143078978,10.1177/2158244016658336
6548,8472,2333798924,10.1177/2158244016658336
6549,8472,2120844295,10.1177/2158244016658336
6550,8473,2166760419,10.1042/AN20140006
6551,8473,2431689993,10.1042/AN20140006
6552,8473,2177674378,10.1042/AN20140006
6553,8474,2561447011,10.1177/2158244015608421
6554,8475,337064947,10.1177/2041669516631698
6555,8475,2070828375,10.1177/2041669516631698
6556,8475,1994866620,10.1177/2041669516631698
6557,8476,2185467220,10.1177/2053951717700924
6558,8476,2579773867,10.1177/2053951717700924
6559,8476,2715802146,10.1177/2053951717700924
6560,8476,2577920876,10.1177/2053951717700924
6561,8477,2131436230,10.1177/2053951715602495
6562,8477,2367015842,10.1177/2053951715602495
6563,8478,742485228,10.1177/2158244014550616
6564,8478,2038967353,10.1177/2158244014550616
6565,8478,2291002535,10.1177/2158244014550616
6566,8478,2251266125,10.1177/2158244014550616
6567,8478,2422073719,10.1177/2158244014550616
6568,8478,2100981855,10.1177/2158244014550616
6569,8479,2429405635,10.1177/2158244015569666
6570,8479,1449792199,10.1177/2158244015569666
6571,8479,2134675055,10.1177/2158244015569666
6572,8479,2106767297,10.1177/2158244015569666
6573,8479,2093571361,10.1177/2158244015569666
6574,8480,2117836851,10.1177/1470320316661060
6575,8480,2024696681,10.1177/1470320316661060
6576,8480,1864377800,10.1177/1470320316661060
6577,8480,2013145084,10.1177/1470320316661060
6578,8480,2111245696,10.1177/1470320316661060
6579,8480,2105808554,10.1177/1470320316661060
6580,8481,2662721158,10.1177/2158244016663284
6581,8482,2753738701,10.1177/2059799117720607
6582,8482,2009214686,10.1177/2059799117720607
6583,8483,2194043084,10.1177/1470320317722270
6584,8483,2676347109,10.1177/1470320317722270
6585,8483,2027744175,10.1177/1470320317722270
6586,8483,2347086654,10.1177/1470320317722270
6587,8483,179229231,10.1177/1470320317722270
6588,8483,2168873206,10.1177/1470320317722270
6589,8483,1999975651,10.1177/1470320317722270
6590,8483,2109548559,10.1177/1470320317722270
6591,8483,2431780073,10.1177/1470320317722270
6592,8483,1473811367,10.1177/1470320317722270
6593,8483,162378617,10.1177/1470320317722270
6594,8484,2653133704,10.1177/1470320314552310
6595,8484,2301477348,10.1177/1470320314552310
6596,8484,2702556091,10.1177/1470320314552310
6597,8484,2690399520,10.1177/1470320314552310
6598,8485,2060896181,10.1177/1477750913499494
6599,8485,2582128108,10.1177/1477750913499494
6600,8486,2436520905,10.1177/1759091416642345
6601,8486,2425702456,10.1177/1759091416642345
6602,8486,2517656835,10.1177/1759091416642345
6603,8486,2476362920,10.1177/1759091416642345
6604,8486,2706249434,10.1177/1759091416642345
6605,8486,2720168049,10.1177/1759091416642345
6606,8486,2499332959,10.1177/1759091416642345
6607,8486,1920325102,10.1177/1759091416642345
6608,8486,2504830556,10.1177/1759091416642345
6609,8486,2504473595,10.1177/1759091416642345
6610,8486,2490226028,10.1177/1759091416642345
6611,8486,2663655696,10.1177/1759091416642345
6612,8486,2342986964,10.1177/1759091416642345
6613,8487,1209781368,10.1177/147470491000800314
6614,8487,1980883423,10.1177/147470491000800314
6615,8487,2264316219,10.1177/147470491000800314
6616,8488,2583694190,10.1177/0300060517711358
6617,8488,2929083370,10.1177/0300060517711358
6618,8488,2745237197,10.1177/0300060517711358
6619,8488,2139302445,10.1177/0300060517711358
6620,8488,2130578296,10.1177/0300060517711358
6621,8488,2127357837,10.1177/0300060517711358
6622,8488,2758858767,10.1177/0300060517711358
6623,8489,2101018746,10.1177/2158244013489984
6624,8489,2104804329,10.1177/2158244013489984
6625,8490,2620391351,10.1177/1470320313513408
6626,8490,1965910387,10.1177/1470320313513408
6627,8490,2118447340,10.1177/1470320313513408
6628,8490,2278688641,10.1177/1470320313513408
6629,8491,2240404634,10.1177/2053951715595823
6630,8492,2044945451,10.1177/1759091416662808
6631,8492,2118853745,10.1177/1759091416662808
6632,8492,2576935809,10.1177/1759091416662808
6633,8492,2573714396,10.1177/1759091416662808
6634,8493,1090517444,10.1177/2158244017692015
6635,8493,151337806,10.1177/2158244017692015
6636,8494,2154223567,10.1177/2158244016646147
6637,8494,2355267644,10.1177/2158244016646147
6638,8494,1996390310,10.1177/2158244016646147
6639,8494,2620807941,10.1177/2158244016646147
6640,8495,2086146326,10.1177/1470320314526269
6641,8495,1293476544,10.1177/1470320314526269
6642,8496,2124695319,10.1177/1470320316656679
6643,8496,2484628466,10.1177/1470320316656679
6644,8496,2310771949,10.1177/1470320316656679
6645,8496,2215796856,10.1177/1470320316656679
6646,8496,2309693792,10.1177/1470320316656679
6647,8496,2304831929,10.1177/1470320316656679
6648,8496,2488922560,10.1177/1470320316656679
6649,8496,2178177879,10.1177/1470320316656679
6650,8496,2481970402,10.1177/1470320316656679
6651,8496,2103322553,10.1177/1470320316656679
6652,8496,2294011434,10.1177/1470320316656679
6653,8496,2108677660,10.1177/1470320316656679
6654,8497,2321336535,10.1177/0300060516667132
6655,8497,2678709826,10.1177/0300060516667132
6656,8497,2549061051,10.1177/0300060516667132
6657,8497,2551922130,10.1177/0300060516667132
6658,8497,2825129356,10.1177/0300060516667132
6659,8497,2552712226,10.1177/0300060516667132
6660,8497,2721578248,10.1177/0300060516667132
6661,8497,2191972339,10.1177/0300060516667132
6662,8497,2658798807,10.1177/0300060516667132
6663,8498,2687903372,10.1177/0300060517706630
6664,8498,2626669669,10.1177/0300060517706630
6665,8498,2679798723,10.1177/0300060517706630
6666,8498,2131519841,10.1177/0300060517706630
6667,8498,2289080496,10.1177/0300060517706630
6668,8498,2698544812,10.1177/0300060517706630
6669,8499,2144640000,10.1042/20120047
6670,8499,155841051,10.1042/20120047
6671,8499,732064345,10.1042/20120047
6672,8499,2892463888,10.1042/20120047
6673,8499,2158754071,10.1042/20120047
6674,8500,1441913532,10.1177/1470320314542727
6675,8500,2682161002,10.1177/1470320314542727
6676,8500,2496892518,10.1177/1470320314542727
6677,8500,2609014032,10.1177/1470320314542727
6678,8501,2641058017,10.1177/0300060513504362
6679,8501,2557344209,10.1177/0300060513504362
6680,8501,2486600190,10.1177/0300060513504362
6681,8501,2232189852,10.1177/0300060513504362
6682,8501,2664758567,10.1177/0300060513504362
6683,8501,2657271901,10.1177/0300060513504362
6684,8502,2612083698,10.1177/2158244017705936
6685,8502,1451585169,10.1177/2158244017705936
6686,8502,2691099456,10.1177/2158244017705936
6687,8502,2062844616,10.1177/2158244017705936
6688,8503,2642178594,10.1177/0300060514543035
6689,8503,2112068257,10.1177/0300060514543035
6690,8503,2152785271,10.1177/0300060514543035
6691,8503,2120331317,10.1177/0300060514543035
6692,8503,2116008947,10.1177/0300060514543035
6693,8503,2125217851,10.1177/0300060514543035
6694,8503,2138281024,10.1177/0300060514543035
6695,8504,2733840854,10.1177/2158244017712767
6696,8504,2724841208,10.1177/2158244017712767
6697,8505,2109469675,10.1177/2158244015605353
6698,8506,2600349445,10.1177/0300060517699467
6699,8506,2598053707,10.1177/0300060517699467
6700,8506,2660095346,10.1177/0300060517699467
6701,8506,2667627810,10.1177/0300060517699467
6702,8506,2645894732,10.1177/0300060517699467
6703,8506,2717220630,10.1177/0300060517699467
6704,8507,2104548483,10.1068/i0506
6705,8507,1308883779,10.1068/i0506
6706,8508,2254360438,10.1177/2158244015576550
6707,8508,2630740010,10.1177/2158244015576550
6708,8508,2262377070,10.1177/2158244015576550
6709,8509,2225090560,10.1177/147470491401200205
6710,8510,2671975119,10.1177/2158244017707993
6711,8510,2719792297,10.1177/2158244017707993
6712,8511,2431720553,10.1177/2158244016635257
6713,8512,73016243,10.1177/1474704916678217
6714,8512,2893335874,10.1177/1474704916678217
6715,8512,2339931086,10.1177/1474704916678217
6716,8512,2345714974,10.1177/1474704916678217
6717,8513,2763761039,10.1177/0256090916650951
6718,8513,2517623313,10.1177/0256090916650951
6719,8514,2671983017,10.1177/2158244014544289
6720,8514,2338827821,10.1177/2158244014544289
6721,8515,2101997138,10.1177/2055102917707181
6722,8515,2013290352,10.1177/2055102917707181
6723,8515,2254691067,10.1177/2055102917707181
6724,8516,2769216026,10.1177/2158244015603891
6725,8517,2557167736,10.1177/2158244017715058
6726,8517,2069195304,10.1177/2158244017715058
6727,8518,2042121238,10.1177/1749975514542486
6728,8518,2120550509,10.1177/1749975514542486
6729,8519,2173346913,10.1177/2158244013510305
6730,8519,2019221484,10.1177/2158244013510305
6731,8519,2006238859,10.1177/2158244013510305
6732,8519,1954601248,10.1177/2158244013510305
6733,8520,2151631555,10.1177/0300060515593260
6734,8520,2246292036,10.1177/0300060515593260
6735,8520,1766016708,10.1177/0300060515593260
6736,8520,2008327834,10.1177/0300060515593260
6737,8520,394454820,10.1177/0300060515593260
6738,8520,2109420169,10.1177/0300060515593260
6739,8521,2154708560,10.1177/2055102915615338
6740,8521,1876197849,10.1177/2055102915615338
6741,8521,2481230466,10.1177/2055102915615338
6742,8521,297349894,10.1177/2055102915615338
6743,8522,2562217753,10.1177/2041669517735542
6744,8522,90484790,10.1177/2041669517735542
6745,8523,2131428541,10.1177/2158244013482468
6746,8523,2095925613,10.1177/2158244013482468
6747,8524,2309031817,10.1177/1470320314540733
6748,8524,2530352508,10.1177/1470320314540733
6749,8524,2036826402,10.1177/1470320314540733
6750,8524,2124303216,10.1177/1470320314540733
6751,8524,2111572631,10.1177/1470320314540733
6752,8524,2617293611,10.1177/1470320314540733
6753,8525,732771300,10.1177/1474704917753857
6754,8525,2329937781,10.1177/1474704917753857
6755,8526,2000005146,10.1177/2053951714532241
6756,8527,2646479029,10.1177/2158244015611187
6757,8527,2173158597,10.1177/2158244015611187
6758,8527,403507200,10.1177/2158244015611187
6759,8527,2251404178,10.1177/2158244015611187
6760,8527,2179236281,10.1177/2158244015611187
6761,8527,1989914123,10.1177/2158244015611187
6762,8528,2120625455,10.1177/0300060514539273
6763,8528,2098102494,10.1177/0300060514539273
6764,8528,2342879036,10.1177/0300060514539273
6765,8528,2152050616,10.1177/0300060514539273
6766,8528,2140347603,10.1177/0300060514539273
6767,8528,2152717942,10.1177/0300060514539273
6768,8528,2075419471,10.1177/0300060514539273
6769,8529,2252156026,10.1177/0300060513505525
6770,8529,2799817391,10.1177/0300060513505525
6771,8529,2742320913,10.1177/0300060513505525
6772,8530,2096155378,10.1177/147470490600400105
6773,8530,2505825031,10.1177/147470490600400105
6774,8531,2687315439,10.1177/2158244013518926
6775,8532,2132781713,10.1177/2158244016665891
6776,8532,2762599206,10.1177/2158244016665891
