,PaperId,publication_id,FieldOfStudyId,NormalizedName,PaperCount,pub_date,title,Doi
470,2043809313,232,2908647359,population,2629539,2005-01-01,Predicting adolescents' longitudinal risk for sexually transmitted infection: Results from the National Longitudinal Study of Adolescent Health,10.1001/archpedi.159.7.657
471,2167086052,2355,71924100,medicine,27411731,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
472,2167086052,2355,168563851,randomized controlled trial,307395,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
473,2167086052,2355,555293320,diabetes mellitus,4563348,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
474,2167086052,2355,2777372248,autonomic nervous system,29274,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
475,2167086052,2355,46973012,gestation,111190,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
476,2167086052,2355,2778994108,local anesthetic,18790,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
477,2167086052,2355,2779234561,pregnancy,483100,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
478,2167086052,2355,527108885,physical examination,95896,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
479,2167086052,2355,141071460,surgery,5180225,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
480,2167086052,2355,138816342,public health,510812,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
481,2167086052,2355,187212893,pediatrics,1058722,2005-01-01,Acute neonatal effects of cocaine exposure during pregnancy,10.1001/archpedi.159.9.824
482,2153393568,257,2777134132,mood disorders,18277,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
483,2153393568,257,40010229,substance abuse,87788,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
484,2153393568,257,70410870,clinical psychology,1081449,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
485,2153393568,257,118552586,psychiatry,1492017,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
486,2153393568,257,2777529043,panic disorder,13822,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
487,2153393568,257,15744967,psychology,7227301,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
488,2153393568,257,2780733359,mood,81574,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
489,2153393568,257,2779159551,comorbidity,67147,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
490,2153393568,257,558461103,anxiety,273018,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
491,2153393568,257,2776174506,bipolar disorder,40603,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
492,2153393568,257,2908647359,population,2629539,2006-01-01,Association between obesity and psychiatric disorders in the US adult population,10.1001/archpsyc.63.7.824
493,1989291110,843,71924100,medicine,27411731,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
494,1989291110,843,171089720,adipose tissue,90968,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
495,1989291110,843,126322002,internal medicine,7903747,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
496,1989291110,843,2780586474,overweight,88183,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
497,1989291110,843,134018914,endocrinology,4283296,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
498,1989291110,843,1862650,physical therapy,2408956,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
499,1989291110,843,2779874844,national health and nutrition examination survey,13102,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
500,1989291110,843,74909509,gerontology,542821,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
501,1989291110,843,61427482,anthropometry,45614,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
502,1989291110,843,107130276,epidemiology,409909,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
503,1989291110,843,138816342,public health,510812,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
504,1989291110,843,511355011,obesity,257549,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
505,1989291110,843,2780221984,body mass index,168709,2000-01-01,"Abdominal adiposity values associated with established body mass indexes in white, black and hispanic Americans. A study from the Third National Health and Nutrition Examination Survey",10.1038/sj.ijo.0801414
506,1975912595,3932,158617107,endoplasmic reticulum,80646,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
507,1975912595,3932,126322002,internal medicine,7903747,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
508,1975912595,3932,147944092,patch clamp,23055,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
509,1975912595,3932,86803240,biology,16690839,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
510,1975912595,3932,134018914,endocrinology,4283296,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
511,1975912595,3932,2776925932,neurodegeneration,35294,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
512,1975912595,3932,2781414619,serca,5896,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
513,1975912595,3932,139966638,sarcoplasm,2895,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
514,1975912595,3932,2779280383,streptozotocin,29286,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
515,1975912595,3932,63645605,homeostasis,55865,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
516,1975912595,3932,2910956652,sensory receptor cells,1665,2012-01-01,Sensory Neurons Derived from Diabetic Rats Have Diminished Internal Ca2+ Stores Linked to Impaired Re-uptake by the Endoplasmic Reticulum,10.1042/AN20110038
517,2144277531,814,15744967,psychology,7227301,1997-01-01,Gender differences in the comparison of self-reported disability and performance measures,10.1093/gerona/52A.1.M19
518,2144277531,814,1862650,physical therapy,2408956,1997-01-01,Gender differences in the comparison of self-reported disability and performance measures,10.1093/gerona/52A.1.M19
519,2144277531,814,79544238,activities of daily living,56885,1997-01-01,Gender differences in the comparison of self-reported disability and performance measures,10.1093/gerona/52A.1.M19
520,2096565623,3870,71924100,medicine,27411731,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
521,2096565623,3870,2779673038,bag valve mask,211,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
522,2096565623,3870,2779980564,oropharyngeal airway,590,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
523,2096565623,3870,2777785262,peak inspiratory pressure,1481,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
524,2096565623,3870,2776161997,clamp,316377,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
525,2096565623,3870,200457457,ventilation,212018,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
526,2096565623,3870,2777257755,tidal volume,14922,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
527,2096565623,3870,534529494,respiratory system,152570,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
528,2096565623,3870,42219234,anesthesia,2002419,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
529,2096565623,3870,2776983577,general anaesthesia,15148,2014-04-07,A chin-lift mask produces a patent airway more effectively than an oropharyngeal airway using the EC-clamp technique in obese patients,10.1177/0300060514522204
530,2576634242,4408,71924100,medicine,27411731,2017-01-17,Serum betatrophin levels are increased and associated with insulin resistance in patients with polycystic ovary syndrome,10.1177/0300060516680441
531,2576634242,4408,29521844,betatrophin,234,2017-01-17,Serum betatrophin levels are increased and associated with insulin resistance in patients with polycystic ovary syndrome,10.1177/0300060516680441
532,2576634242,4408,555293320,diabetes mellitus,4563348,2017-01-17,Serum betatrophin levels are increased and associated with insulin resistance in patients with polycystic ovary syndrome,10.1177/0300060516680441
533,2576634242,4408,2778324911,ovary,73204,2017-01-17,Serum betatrophin levels are increased and associated with insulin resistance in patients with polycystic ovary syndrome,10.1177/0300060516680441
534,2576634242,4408,2777391703,insulin resistance,102966,2017-01-17,Serum betatrophin levels are increased and associated with insulin resistance in patients with polycystic ovary syndrome,10.1177/0300060516680441
535,2133260645,5535,71924100,medicine,27411731,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
536,2133260645,5535,176685330,radioimmunoassay,45958,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
537,2133260645,5535,141035611,genetically modified mouse,35348,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
538,2133260645,5535,198710026,renin angiotensin system,50672,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
539,2133260645,5535,126322002,internal medicine,7903747,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
540,2133260645,5535,119795356,isozyme,42456,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
541,2133260645,5535,134018914,endocrinology,4283296,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
542,2133260645,5535,85265743,blot,35956,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
543,2133260645,5535,181199279,enzyme,648642,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
544,2133260645,5535,2780091579,kidney,266561,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
545,2133260645,5535,2908929049,angiotensin ii,57272,2015-07-27,Characterization of the renal renin-angiotensin system in transgenic mice that express rat tonin,10.1177/1470320315595572
546,2800353820,4183,2776946740,deliberation,17614,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
547,2800353820,4183,36289849,social science,1919590,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
548,2800353820,4183,2779561248,tacit knowledge,11194,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
549,2800353820,4183,555826173,democracy,306988,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
550,2800353820,4183,2777947776,epistemic democracy,107,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
551,2800353820,4183,39462953,argument,30384,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
552,2800353820,4183,193656293,theory of forms,19416,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
553,2800353820,4183,2781093426,deliberative democracy,5267,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
554,2800353820,4183,45355965,socioeconomics,648125,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
555,2800353820,4183,162324750,economics,4022670,2018-06-15,Deliberative democracy and the problem of tacit knowledge,10.1177/1470594X18782086
556,2342171666,4186,88251983,shared leadership,19218,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
557,2342171666,4186,107309635,leadership,12536,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
558,2342171666,4186,67126808,servant leadership,14592,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
559,2342171666,4186,144024400,sociology,4586713,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
560,2342171666,4186,39549134,public relations,1306095,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
561,2342171666,4186,157298493,ethical leadership,4886,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
562,2342171666,4186,68489960,transactional leadership,28775,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
563,2342171666,4186,197386563,leadership style,33659,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
564,2342171666,4186,38775462,transformational leadership,31490,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
565,2342171666,4186,45805842,cross cultural leadership,1014,2016-06-06,"Don’t call me a leader, but I am one: The Dutch mayor and the tradition of bridging-and-bonding leadership in consensus democracies",10.1177/1742715016651711
566,2518418831,3549,207363949,visual space,2375,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
567,2518418831,3549,26760741,perception,402470,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
568,2518418831,3549,154945302,artificial intelligence,4211861,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
569,2518418831,3549,135598885,row,92523,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
570,2518418831,3549,33923547,mathematics,7105193,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
571,2518418831,3549,31972630,computer vision,2024838,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
572,2518418831,3549,99404194,vanishing point,2977,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
573,2518418831,3549,30615302,picture plane,1403,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
574,2518418831,3549,31599958,bisection,2584,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
575,2518418831,3549,158245278,equidistant,21916,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
576,2518418831,3549,12713177,perspective,3283,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
577,2518418831,3549,2524010,geometry,608631,2016-07-01,Equidistant Intervals in Perspective Photographs and Paintings,10.1177/2041669516662666
578,2888671062,3977,94124525,categorization,55639,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
579,2888671062,3977,154945302,artificial intelligence,4211861,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
580,2888671062,3977,15744967,psychology,7227301,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
581,2888671062,3977,31972630,computer vision,2024838,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
582,2888671062,3977,110875604,the internet,706773,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
583,2888671062,3977,169900460,cognition,615810,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
584,2888671062,3977,180747234,cognitive psychology,559599,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
585,2888671062,3977,2961294,color space,22610,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
586,2888671062,3977,124246873,semantics,109814,2018-07-01,Delving Deeper Into Color Space,10.1177/2041669518792062
587,2135373199,3985,204854418,polling,18492,2015-01-22,Forecasting elections in Europe: Synthetic models,10.1177/2053168014565128
588,2135373199,3985,136264566,economy,636885,2015-01-22,Forecasting elections in Europe: Synthetic models,10.1177/2053168014565128
589,2135373199,3985,42475967,operations research,346291,2015-01-22,Forecasting elections in Europe: Synthetic models,10.1177/2053168014565128
590,2135373199,3985,149782125,econometrics,561083,2015-01-22,Forecasting elections in Europe: Synthetic models,10.1177/2053168014565128
591,2135373199,3985,144024400,sociology,4586713,2015-01-22,Forecasting elections in Europe: Synthetic models,10.1177/2053168014565128
592,2114605723,5421,2779812673,sadness,13085,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
593,2114605723,5421,77805123,social psychology,1946754,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
594,2114605723,5421,118057910,emotional competence,2771,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
595,2114605723,5421,2776994406,primary research,6938,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
596,2114605723,5421,88519622,emotional exhaustion,9134,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
597,2114605723,5421,2779978724,worry,22171,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
598,2114605723,5421,15744967,psychology,7227301,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
599,2114605723,5421,2776289891,neglect,43654,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
600,2114605723,5421,2779302386,anger,37352,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
601,2114605723,5421,136103064,emotional labor,5608,2013-04-15,Researching Distressing Topics,10.1177/2158244013490705
602,2178112288,5081,120936955,empirical research,214333,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
603,2178112288,5081,77805123,social psychology,1946754,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
604,2178112288,5081,2775844827,financial independence,1460,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
605,2178112288,5081,2778564829,employee motivation,4322,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
606,2178112288,5081,2779719641,work motivation,6144,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
607,2178112288,5081,15744967,psychology,7227301,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
608,2178112288,5081,196777733,basic needs,15875,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
609,2178112288,5081,51067260,professional development,159084,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
610,2178112288,5081,187155963,occupational safety and health,369009,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
611,2178112288,5081,2775911240,maltese,5220,2013-09-05,Understanding and Assessing the Work Motivations of Employed Women,10.1177/2158244013502987
612,2109203769,3299,187651312,kenya,11850,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
613,2109203769,3299,46687263,priming,29103,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
614,2109203769,3299,39549134,public relations,1306095,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
615,2109203769,3299,15744967,psychology,7227301,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
616,2109203769,3299,201280247,newspaper,138468,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
617,2109203769,3299,162446236,content analysis,114017,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
618,2109203769,3299,112698675,advertising,893904,2013-10-30,Priming HIV Messages in Kenyan Print Media,10.1177/2158244013504935
619,2292673852,5221,77805123,social psychology,1946754,2015-02-12,Changing Pedagogy,10.1177/2158244015572283
620,2292673852,5221,15744967,psychology,7227301,2015-02-12,Changing Pedagogy,10.1177/2158244015572283
621,2292673852,5221,2780333494,service learning,17665,2015-02-12,Changing Pedagogy,10.1177/2158244015572283
622,2292673852,5221,19417346,pedagogy,2667434,2015-02-12,Changing Pedagogy,10.1177/2158244015572283
623,2341547112,3473,145420912,mathematics education,688454,2015-05-26,Luo Shu,10.1177/2158244015585828
624,2341547112,3473,205649164,geography,4211582,2015-05-26,Luo Shu,10.1177/2158244015585828
625,2341547112,3473,119795817,history of china,16505,2015-05-26,Luo Shu,10.1177/2158244015585828
626,2341547112,3473,123657996,architecture,697034,2015-05-26,Luo Shu,10.1177/2158244015585828
627,2341547112,3473,193235544,natural science,24453,2015-05-26,Luo Shu,10.1177/2158244015585828
628,2341547112,3473,15708023,humanities,3219106,2015-05-26,Luo Shu,10.1177/2158244015585828
629,2341547112,3473,44201097,magic square,1357,2015-05-26,Luo Shu,10.1177/2158244015585828
630,2341547112,3473,2778361833,compass,22593,2015-05-26,Luo Shu,10.1177/2158244015585828
631,2341547112,3473,194078274,astrology,4269,2015-05-26,Luo Shu,10.1177/2158244015585828
632,2341547112,3473,87957243,lo shu square,34,2015-05-26,Luo Shu,10.1177/2158244015585828
633,2341547112,3473,19417346,pedagogy,2667434,2015-05-26,Luo Shu,10.1177/2158244015585828
634,2341547112,3473,176757462,numerology,624,2015-05-26,Luo Shu,10.1177/2158244015585828
635,2408763294,3594,77805123,social psychology,1946754,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
636,2408763294,3594,27415008,psychological intervention,372816,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
637,2408763294,3594,15744967,psychology,7227301,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
638,2408763294,3594,199033989,narrative,321356,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
639,2408763294,3594,127882523,existentialism,28831,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
640,2408763294,3594,173145845,refugee,70872,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
641,2408763294,3594,537575062,persecution,11900,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
642,2408763294,3594,542102704,psychotherapist,452536,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
643,2408763294,3594,150966472,psychosocial,128880,2015-07-10,Applying the ADAPT Psychosocial Model to War-Affected Children and Adolescents,10.1177/2158244015604189
644,2265019404,4616,77805123,social psychology,1946754,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
645,2265019404,4616,36964233,verbal reasoning,4482,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
646,2265019404,4616,3769349,affect,103134,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
647,2265019404,4616,197253505,psychological well being,12957,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
648,2265019404,4616,15744967,psychology,7227301,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
649,2265019404,4616,2910900571,self doubt,184,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
650,2265019404,4616,118147538,metacognition,28623,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
651,2265019404,4616,2777996765,anagram,828,2015-12-23,Incremental Beliefs About Ability Ameliorate Self-Doubt Effects,10.1177/2158244015622539
652,2883843682,794,71924100,medicine,27411731,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
653,2883843682,794,512399662,family medicine,1482798,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
654,2883843682,794,70437156,pooling,15720,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
655,2883843682,794,162118730,actuarial science,381584,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
656,2883843682,794,2778813691,purchasing,80896,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
657,2172104676,794,96535974,risk pool,4667,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
658,2172104676,794,70437156,pooling,15720,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
659,2172104676,794,162118730,actuarial science,381584,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
660,2172104676,794,2778813691,purchasing,80896,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
661,2172104676,794,162324750,economics,4022670,1999-01-01,Pooled purchasing: Who are the players?,10.1377/hlthaff.18.4.105
662,2096672748,947,71924100,medicine,27411731,2001-01-01,Adoption as a Risk Factor for Attempted Suicide During Adolescence,10.1542/peds.108.2.e30
